"No.","Time","Source","Destination","Protocol","Length","Info"
"49","2.476114","170.114.52.5","192.168.0.22","TCP","54","443  >  63989 [ACK] Seq=3944 Ack=3690 Win=57344 Len=0"
"50","2.740590","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"51","2.973598","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"52","2.973598","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"53","2.973598","170.114.52.5","192.168.0.22","TLSv1.3","1310","Application Data"
"54","2.973598","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"55","2.973598","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"56","2.973598","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"57","2.973907","192.168.0.22","170.114.52.5","TCP","54","63989  >  443 [ACK] Seq=3690 Ack=12300 Win=131840 Len=0"
"58","2.974086","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"59","2.974086","170.114.52.5","192.168.0.22","TLSv1.3","1409","Application Data, Application Data"
"60","2.974151","192.168.0.22","170.114.52.5","TCP","54","63989  >  443 [ACK] Seq=3690 Ack=15075 Win=131840 Len=0"
"61","2.989410","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"62","2.989560","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"63","2.989745","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"64","2.989828","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"65","3.006406","192.168.0.18","224.0.0.251","MDNS","168","Standard query 0x0011 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"66","3.178357","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"67","3.178357","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"68","3.178357","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"69","3.178357","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"70","3.178357","170.114.52.5","192.168.0.22","TLSv1.3","358","Application Data"
"71","3.178357","170.114.52.5","192.168.0.22","TLSv1.3","81","Application Data"
"72","3.178856","192.168.0.22","170.114.52.5","TCP","54","63989  >  443 [ACK] Seq=3690 Ack=21086 Win=131840 Len=0"
"73","3.182758","170.114.52.5","192.168.0.22","TCP","81","[TCP Spurious Retransmission] 443  >  63989 [PSH, ACK] Seq=21059 Ack=3690 Win=65536 Len=27"
"74","3.182817","192.168.0.22","170.114.52.5","TCP","66","[TCP Dup ACK 72#1] 63989  >  443 [ACK] Seq=3690 Ack=21086 Win=131840 Len=0 SLE=21059 SRE=21086"
"75","3.223245","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"76","3.375531","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x8669 A zoompaoal253zc.pao.zoom.us"
"77","3.375831","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x49ed AAAA zoompaoak253zc.pao.zoom.us"
"78","3.375831","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x0ca4 A zoomdcaih213zc.dca.zoom.us"
"79","3.375848","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xd3a7 A zoompaoak253zc.pao.zoom.us"
"80","3.375923","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xaaef AAAA zoompaoal253zc.pao.zoom.us"
"81","3.375923","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x3db1 A zoomdcaii213zc.dca.zoom.us"
"82","3.376188","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xbf9b AAAA zoomdcaii213zc.dca.zoom.us"
"83","3.377259","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x4064 AAAA zoomdcaih213zc.dca.zoom.us"
"84","3.395013","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0x0ca4 A zoomdcaih213zc.dca.zoom.us A 206.247.148.213"
"85","3.395923","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0xd3a7 A zoompaoak253zc.pao.zoom.us A 144.195.10.253"
"86","3.395923","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0x3db1 A zoomdcaii213zc.dca.zoom.us A 206.247.149.213"
"87","3.396330","192.168.0.22","206.247.148.213","TCP","66","63992  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"88","3.396355","192.168.0.1","192.168.0.22","DNS","173","Standard query response 0xbf9b AAAA zoomdcaii213zc.dca.zoom.us SOA ns-1777.awsdns-30.co.uk"
"89","3.396704","192.168.0.1","192.168.0.22","DNS","171","Standard query response 0xaaef AAAA zoompaoal253zc.pao.zoom.us SOA ns-1403.awsdns-47.org"
"90","3.397022","192.168.0.22","206.247.149.213","TCP","66","63993  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"91","3.397198","192.168.0.22","144.195.10.253","TCP","66","63994  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"92","3.403971","192.168.0.1","192.168.0.22","DNS","171","Standard query response 0x49ed AAAA zoompaoak253zc.pao.zoom.us SOA ns-1403.awsdns-47.org"
"93","3.405215","192.168.0.1","192.168.0.22","DNS","173","Standard query response 0x4064 AAAA zoomdcaih213zc.dca.zoom.us SOA ns-1777.awsdns-30.co.uk"
"94","3.410580","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x8669 A zoompaoal253zc.pao.zoom.us"
"95","3.416695","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0x8669 A zoompaoal253zc.pao.zoom.us A 144.195.11.253"
"96","3.417873","192.168.0.22","144.195.11.253","TCP","66","63995  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"97","3.503333","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"98","3.515505","144.195.10.253","192.168.0.22","TCP","66","443  >  63994 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"99","3.515615","192.168.0.22","144.195.10.253","TCP","54","63994  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"100","3.516075","192.168.0.22","144.195.10.253","TLSv1.3","571","Client Hello"
"101","3.519622","192.168.0.22","192.168.0.1","DNS","89","Standard query 0x3e9c A BRW184F32B26726.flets-west.jp"
"102","3.519991","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"103","3.520154","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"104","3.520376","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 AAAA BRW184F32B26726.local, ""QM"" question"
"105","3.520509","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 AAAA BRW184F32B26726.local, ""QM"" question"
"106","3.521818","192.168.0.1","192.168.0.22","DNS","89","Standard query response 0x3e9c No such name A BRW184F32B26726.flets-west.jp"
"107","3.522359","192.168.0.22","192.168.0.1","DNS","84","Standard query 0xa9a6 A BRW184F32B26726.iptvf.jp"
"108","3.523164","192.168.0.1","192.168.0.22","DNS","84","Standard query response 0xa9a6 No such name A BRW184F32B26726.iptvf.jp"
"109","3.523471","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"110","3.523602","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"111","3.523698","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"112","3.523892","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 AAAA BRW184F32B26726.local, ""QM"" question"
"113","3.524012","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 AAAA BRW184F32B26726.local, ""QM"" question"
"114","3.524438","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0x7ebb A BRW184F32B26726"
"115","3.524576","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0x7ebb A BRW184F32B26726"
"116","3.524832","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0xced0 AAAA BRW184F32B26726"
"117","3.525029","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0xced0 AAAA BRW184F32B26726"
"118","3.595651","144.195.11.253","192.168.0.22","TCP","66","443  >  63995 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"119","3.595651","206.247.149.213","192.168.0.22","TCP","66","443  >  63993 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"120","3.595651","206.247.148.213","192.168.0.22","TCP","66","443  >  63992 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"121","3.595925","192.168.0.22","144.195.11.253","TCP","54","63995  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"122","3.595975","192.168.0.22","206.247.149.213","TCP","54","63993  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"123","3.595984","192.168.0.22","206.247.148.213","TCP","54","63992  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"124","3.596265","192.168.0.22","144.195.11.253","TLSv1.3","571","Client Hello"
"125","3.596626","192.168.0.22","206.247.148.213","TLSv1.3","571","Client Hello"
"126","3.596871","192.168.0.22","206.247.149.213","TLSv1.3","571","Client Hello"
"127","3.634359","144.195.10.253","192.168.0.22","TCP","54","443  >  63994 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"128","3.634555","144.195.10.253","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"129","3.634870","192.168.0.22","144.195.10.253","TLSv1.3","577","Change Cipher Spec, Client Hello"
"130","3.724833","144.195.11.253","192.168.0.22","TCP","54","443  >  63995 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"131","3.724978","144.195.11.253","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"132","3.725262","192.168.0.22","144.195.11.253","TLSv1.3","577","Change Cipher Spec, Client Hello"
"133","3.792700","144.195.10.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"134","3.792700","144.195.10.253","192.168.0.22","TCP","1474","443  >  63994 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"135","3.792700","144.195.10.253","192.168.0.22","TCP","1310","443  >  63994 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"136","3.792700","144.195.10.253","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"137","3.792700","206.247.149.213","192.168.0.22","TCP","54","443  >  63993 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"138","3.792700","206.247.149.213","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"139","3.792700","206.247.148.213","192.168.0.22","TCP","54","443  >  63992 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"140","3.792700","206.247.148.213","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"141","3.792942","192.168.0.22","144.195.10.253","TCP","54","63994  >  443 [ACK] Seq=1041 Ack=5110 Win=131840 Len=0"
"142","3.795614","192.168.0.22","144.195.10.253","TLSv1.3","128","Application Data"
"143","3.795787","192.168.0.22","144.195.10.253","TLSv1.3","201","Application Data"
"144","3.795958","192.168.0.22","206.247.148.213","TLSv1.3","577","Change Cipher Spec, Client Hello"
"145","3.796131","192.168.0.22","206.247.149.213","TLSv1.3","577","Change Cipher Spec, Client Hello"
"146","3.895070","144.195.11.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"147","3.895070","144.195.11.253","192.168.0.22","TCP","1474","443  >  63995 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"148","3.895070","144.195.11.253","192.168.0.22","TCP","1310","443  >  63995 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"149","3.895070","144.195.11.253","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"150","3.895319","192.168.0.22","144.195.11.253","TCP","54","63995  >  443 [ACK] Seq=1041 Ack=5110 Win=131840 Len=0"
"151","3.897366","192.168.0.22","144.195.11.253","TLSv1.3","128","Application Data"
"152","3.897519","192.168.0.22","144.195.11.253","TLSv1.3","201","Application Data"
"153","3.913948","144.195.10.253","192.168.0.22","TLSv1.3","133","Application Data"
"154","3.913948","144.195.10.253","192.168.0.22","TLSv1.3","133","Application Data"
"155","3.913948","144.195.10.253","192.168.0.22","TLSv1.3","122","Application Data"
"156","3.914024","192.168.0.22","144.195.10.253","TCP","54","63994  >  443 [ACK] Seq=1262 Ack=5336 Win=131584 Len=0"
"157","3.914319","192.168.0.22","144.195.10.253","TLSv1.3","1145","Application Data"
"158","3.935511","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0xced0 AAAA BRW184F32B26726"
"159","3.935516","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0x7ebb A BRW184F32B26726"
"160","3.935579","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0xced0 AAAA BRW184F32B26726"
"161","3.935630","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0x7ebb A BRW184F32B26726"
"162","3.997299","192.168.0.18","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"163","3.997525","206.247.149.213","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"164","3.997525","206.247.149.213","192.168.0.22","TCP","1474","443  >  63993 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"165","3.997525","206.247.149.213","192.168.0.22","TCP","1310","443  >  63993 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"166","3.997525","206.247.148.213","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"167","3.997525","206.247.148.213","192.168.0.22","TCP","1474","443  >  63992 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"168","3.997525","206.247.148.213","192.168.0.22","TCP","1310","443  >  63992 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"169","3.997525","206.247.149.213","192.168.0.22","TLSv1.3","972","Application Data, Application Data, Application Data"
"170","3.997525","206.247.148.213","192.168.0.22","TLSv1.3","972","Application Data, Application Data, Application Data"
"171","3.997860","192.168.0.22","206.247.149.213","TCP","54","63993  >  443 [ACK] Seq=1041 Ack=5114 Win=131840 Len=0"
"172","3.997895","192.168.0.22","206.247.148.213","TCP","54","63992  >  443 [ACK] Seq=1041 Ack=5114 Win=131840 Len=0"
"173","3.999804","192.168.0.22","206.247.149.213","TLSv1.3","128","Application Data"
"174","3.999967","192.168.0.22","206.247.149.213","TLSv1.3","201","Application Data"
"175","4.001764","192.168.0.22","206.247.148.213","TLSv1.3","128","Application Data"
"176","4.001903","192.168.0.22","206.247.148.213","TLSv1.3","201","Application Data"
"177","4.026013","144.195.11.253","192.168.0.22","TLSv1.3","133","Application Data"
"178","4.026013","144.195.11.253","192.168.0.22","TLSv1.3","133","Application Data"
"179","4.026013","144.195.11.253","192.168.0.22","TLSv1.3","122","Application Data"
"180","4.026133","192.168.0.22","144.195.11.253","TCP","54","63995  >  443 [ACK] Seq=1262 Ack=5336 Win=131584 Len=0"
"181","4.026727","192.168.0.22","144.195.11.253","TLSv1.3","1145","Application Data"
"182","4.033292","144.195.10.253","192.168.0.22","TLSv1.3","941","Application Data"
"183","4.034397","192.168.0.22","206.247.148.213","TLSv1.3","78","Application Data"
"184","4.034527","192.168.0.22","206.247.148.213","TCP","54","63992  >  443 [FIN, ACK] Seq=1286 Ack=5114 Win=131840 Len=0"
"185","4.034809","192.168.0.22","206.247.149.213","TLSv1.3","78","Application Data"
"186","4.034884","192.168.0.22","206.247.149.213","TCP","54","63993  >  443 [FIN, ACK] Seq=1286 Ack=5114 Win=131840 Len=0"
"187","4.035124","192.168.0.22","144.195.10.253","TLSv1.3","88","Application Data"
"188","4.035245","192.168.0.22","144.195.10.253","TLSv1.3","78","Application Data"
"189","4.035328","192.168.0.22","144.195.10.253","TCP","54","63994  >  443 [FIN, ACK] Seq=2411 Ack=6223 Win=130816 Len=0"
"190","4.035586","192.168.0.22","144.195.11.253","TLSv1.3","88","Application Data"
"191","4.035707","192.168.0.22","144.195.11.253","TLSv1.3","78","Application Data"
"192","4.035785","192.168.0.22","144.195.11.253","TCP","54","63995  >  443 [FIN, ACK] Seq=2411 Ack=5336 Win=131584 Len=0"
"193","4.136494","192.168.0.22","192.168.0.1","DNS","87","Standard query 0x5172 A zoompaoan117mmr.pao.zoom.us"
"194","4.136494","192.168.0.22","192.168.0.1","DNS","87","Standard query 0x5ed9 AAAA zoompaoan117mmr.pao.zoom.us"
"195","4.144360","192.168.0.1","192.168.0.22","DNS","103","Standard query response 0x5172 A zoompaoan117mmr.pao.zoom.us A 144.195.13.117"
"196","4.145339","192.168.0.22","144.195.13.117","TCP","66","63996  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"197","4.167663","192.168.0.22","192.168.0.1","DNS","87","Standard query 0x5ed9 AAAA zoompaoan117mmr.pao.zoom.us"
"198","4.202505","144.195.10.253","192.168.0.22","TLSv1.3","78","Application Data"
"199","4.202505","144.195.10.253","192.168.0.22","TCP","54","443  >  63994 [FIN, ACK] Seq=6247 Ack=2387 Win=49152 Len=0"
"200","4.202505","144.195.10.253","192.168.0.22","TCP","54","443  >  63994 [RST] Seq=6223 Win=0 Len=0"
"201","4.202505","144.195.11.253","192.168.0.22","TLSv1.3","941","Application Data"
"202","4.202505","192.168.0.1","192.168.0.22","DNS","172","Standard query response 0x5ed9 AAAA zoompaoan117mmr.pao.zoom.us SOA ns-1403.awsdns-47.org"
"203","4.202505","144.195.11.253","192.168.0.22","TLSv1.3","78","Application Data"
"204","4.202505","144.195.11.253","192.168.0.22","TCP","54","443  >  63995 [RST, ACK] Seq=6247 Ack=2412 Win=49152 Len=0"
"205","4.202505","206.247.149.213","192.168.0.22","TLSv1.3","133","Application Data"
"206","4.202505","206.247.149.213","192.168.0.22","TLSv1.3","133","Application Data"
"207","4.202505","206.247.149.213","192.168.0.22","TLSv1.3","122","Application Data"
"208","4.202505","206.247.148.213","192.168.0.22","TLSv1.3","133","Application Data"
"209","4.202505","206.247.148.213","192.168.0.22","TLSv1.3","133","Application Data"
"210","4.202505","206.247.148.213","192.168.0.22","TLSv1.3","122","Application Data"
"211","4.202792","192.168.0.22","144.195.10.253","TCP","54","63994  >  443 [RST, ACK] Seq=2412 Ack=6247 Win=0 Len=0"
"212","4.203019","192.168.0.22","144.195.11.253","TCP","54","63995  >  443 [RST, ACK] Seq=2412 Ack=6223 Win=0 Len=0"
"213","4.203388","192.168.0.22","206.247.149.213","TCP","54","63993  >  443 [RST, ACK] Seq=1287 Ack=5193 Win=0 Len=0"
"214","4.203497","192.168.0.22","206.247.148.213","TCP","54","63992  >  443 [RST, ACK] Seq=1287 Ack=5193 Win=0 Len=0"
"215","4.203715","192.168.0.1","192.168.0.22","DNS","87","Standard query response 0x5ed9 AAAA zoompaoan117mmr.pao.zoom.us"
"216","4.216607","206.247.149.213","192.168.0.22","TLSv1.3","78","Application Data"
"217","4.216704","206.247.149.213","192.168.0.22","TCP","54","443  >  63993 [FIN, ACK] Seq=5364 Ack=1286 Win=49152 Len=0"
"218","4.216704","206.247.149.213","192.168.0.22","TCP","54","443  >  63993 [ACK] Seq=5365 Ack=1287 Win=49152 Len=0"
"219","4.216868","206.247.148.213","192.168.0.22","TLSv1.3","78","Application Data"
"220","4.216868","206.247.148.213","192.168.0.22","TCP","54","443  >  63992 [FIN, ACK] Seq=5364 Ack=1286 Win=49152 Len=0"
"221","4.217108","206.247.148.213","192.168.0.22","TCP","54","443  >  63992 [ACK] Seq=5365 Ack=1287 Win=49152 Len=0"
"222","4.229979","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"223","4.276192","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"224","4.304568","144.195.13.117","192.168.0.22","TCP","66","443  >  63996 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"225","4.304688","192.168.0.22","144.195.13.117","TCP","54","63996  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"226","4.305074","192.168.0.22","144.195.13.117","TLSv1.3","571","Client Hello"
"227","4.370594","192.168.0.22","192.168.0.1","DNS","89","Standard query 0x9eb6 A BRW184F32B26726.flets-west.jp"
"228","4.370983","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"229","4.371086","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"230","4.407893","192.168.0.1","192.168.0.22","DNS","89","Standard query response 0x9eb6 No such name A BRW184F32B26726.flets-west.jp"
