"No.","Time","Source","Destination","Protocol","Length","Info"
"1930","9.169368","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1931","9.178956","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1932","9.179175","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1933","9.179618","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1934","9.179670","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1935","9.188917","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1936","9.189134","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1937","9.189227","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1938","9.189377","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1939","9.199427","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1940","9.199508","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1941","9.199599","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1942","9.199609","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1943","9.199767","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"1944","9.259885","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1945","9.259885","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1946","9.259885","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1947","9.259885","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1948","9.259885","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1949","9.259885","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1950","9.260204","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1951","9.260204","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1952","9.260204","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1953","9.260204","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1954","9.260204","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1955","9.260204","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"1956","9.260204","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
