"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"2","0.183456","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"3","0.838878","192.168.0.22","54.172.117.57","TLSv1.2","317","Application Data"
"4","0.872151","192.168.0.22","192.168.0.1","DNS","89","Standard query 0x305e A BRW184F32B26726.flets-west.jp"
"5","0.872851","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"6","0.873081","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"7","0.873542","192.168.0.1","192.168.0.22","DNS","89","Standard query response 0x305e No such name A BRW184F32B26726.flets-west.jp"
"8","0.874728","192.168.0.22","192.168.0.1","DNS","84","Standard query 0x30e1 A BRW184F32B26726.iptvf.jp"
"9","0.875852","192.168.0.1","192.168.0.22","DNS","84","Standard query response 0x30e1 No such name A BRW184F32B26726.iptvf.jp"
"10","0.876505","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"11","0.876889","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"12","0.877094","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"13","0.877862","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0xd2ec A BRW184F32B26726"
"14","0.878097","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0xd2ec A BRW184F32B26726"
"15","1.055205","54.172.117.57","192.168.0.22","TLSv1.2","87","Application Data"
"16","1.055205","54.172.117.57","192.168.0.22","TLSv1.2","301","Application Data"
"17","1.055379","192.168.0.22","54.172.117.57","TCP","54","63707  >  443 [ACK] Seq=264 Ack=281 Win=513 Len=0"
"18","1.115041","192.168.0.22","192.168.0.1","DNS","96","Standard query 0xd012 A win-extension.femetrics.grammarly.io"
"19","1.138992","192.168.0.22","192.168.0.1","DNS","96","Standard query 0xd012 A win-extension.femetrics.grammarly.io"
"20","1.163742","192.168.0.1","192.168.0.22","DNS","224","Standard query response 0xd012 A win-extension.femetrics.grammarly.io A 3.213.56.177 A 18.205.84.237 A 54.165.172.95 A 35.171.78.89 A 34.197.167.124 A 44.215.234.241 A 54.197.175.149 A 52.20.184.168"
"21","1.165201","192.168.0.22","3.213.56.177","TCP","66","64033  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"22","1.187514","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"23","1.289648","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0xd2ec A BRW184F32B26726"
"24","1.289860","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0xd2ec A BRW184F32B26726"
"25","1.362101","3.213.56.177","192.168.0.22","TCP","66","443  >  64033 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1420 SACK_PERM WS=256"
"26","1.362202","192.168.0.22","3.213.56.177","TCP","54","64033  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"27","1.362748","192.168.0.22","3.213.56.177","TLSv1.2","389","Client Hello"
"28","1.567567","3.213.56.177","192.168.0.22","TCP","54","443  >  64033 [ACK] Seq=1 Ack=336 Win=28160 Len=0"
"29","1.567567","3.213.56.177","192.168.0.22","TLSv1.2","158","Server Hello"
"30","1.567567","3.213.56.177","192.168.0.22","TCP","1474","443  >  64033 [ACK] Seq=105 Ack=336 Win=28160 Len=1420 [TCP segment of a reassembled PDU]"
"31","1.567567","3.213.56.177","192.168.0.22","TCP","1474","443  >  64033 [ACK] Seq=1525 Ack=336 Win=28160 Len=1420 [TCP segment of a reassembled PDU]"
"32","1.567567","3.213.56.177","192.168.0.22","TCP","1474","443  >  64033 [ACK] Seq=2945 Ack=336 Win=28160 Len=1420 [TCP segment of a reassembled PDU]"
"33","1.567567","3.213.56.177","192.168.0.22","TLSv1.2","787","Certificate"
"34","1.567567","3.213.56.177","192.168.0.22","TLSv1.2","392","Server Key Exchange"
"35","1.567567","3.213.56.177","192.168.0.22","TLSv1.2","63","Server Hello Done"
"36","1.568036","192.168.0.22","3.213.56.177","TCP","54","64033  >  443 [ACK] Seq=336 Ack=5445 Win=131840 Len=0"
"37","1.571665","192.168.0.22","3.213.56.177","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"38","1.639815","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"39","1.772911","3.213.56.177","192.168.0.22","TCP","54","443  >  64033 [ACK] Seq=5445 Ack=462 Win=28160 Len=0"
"40","1.772911","3.213.56.177","192.168.0.22","TLSv1.2","174","New Session Ticket"
"41","1.772911","3.213.56.177","192.168.0.22","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"42","1.773031","192.168.0.22","3.213.56.177","TCP","54","64033  >  443 [ACK] Seq=462 Ack=5616 Win=131840 Len=0"
"43","1.774261","192.168.0.22","3.213.56.177","TLSv1.2","272","Application Data"
"44","1.871642","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"45","1.871891","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"46","1.872133","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"47","1.872296","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"48","1.976662","3.213.56.177","192.168.0.22","TLSv1.2","108","Application Data"
"49","1.977324","192.168.0.22","3.213.56.177","TLSv1.2","758","Application Data"
"50","2.188323","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"51","2.192718","3.213.56.177","192.168.0.22","TCP","54","443  >  64033 [ACK] Seq=5670 Ack=1384 Win=47104 Len=0"
"52","2.404905","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"53","2.922592","192.168.0.22","192.168.0.1","DNS","76","Standard query 0xffbc A us05www3.zoom.us"
"54","2.929737","192.168.0.1","192.168.0.22","DNS","114","Standard query response 0xffbc A us05www3.zoom.us CNAME us05web.zoom.us A 170.114.52.5"
"55","2.943302","192.168.0.22","170.114.52.5","TCP","66","64034  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"56","3.000577","170.114.52.5","192.168.0.22","TCP","66","443  >  64034 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1420 SACK_PERM WS=8192"
"57","3.000733","192.168.0.22","170.114.52.5","TCP","54","64034  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"58","3.000827","3.213.56.177","192.168.0.22","TLSv1.2","360","Application Data"
"59","3.000827","3.213.56.177","192.168.0.22","TCP","54","443  >  64033 [FIN, ACK] Seq=5976 Ack=1384 Win=47104 Len=0"
"60","3.000909","192.168.0.22","3.213.56.177","TCP","54","64033  >  443 [ACK] Seq=1384 Ack=5977 Win=131328 Len=0"
"61","3.006134","192.168.0.22","170.114.52.5","TLSv1.3","571","Client Hello"
"62","3.013718","170.114.52.5","192.168.0.22","TCP","54","443  >  64034 [ACK] Seq=1 Ack=518 Win=57344 Len=0"
"63","3.027717","192.168.0.22","192.168.0.1","DNS","92","Standard query 0xf3c6 A f-log-win-extension.grammarly.io"
"64","3.034109","192.168.0.1","192.168.0.22","DNS","220","Standard query response 0xf3c6 A f-log-win-extension.grammarly.io A 18.235.100.170 A 44.208.157.172 A 54.165.54.59 A 34.239.188.45 A 3.221.24.138 A 34.198.201.194 A 34.227.240.175 A 18.210.238.91"
"65","3.035277","192.168.0.22","18.235.100.170","TCP","66","64035  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"66","3.129353","192.168.0.22","192.168.0.1","DNS","78","Standard query 0x48d3 A wpad.flets-west.jp"
"67","3.130682","192.168.0.1","192.168.0.22","DNS","78","Standard query response 0x48d3 No such name A wpad.flets-west.jp"
"68","3.131285","192.168.0.22","192.168.0.1","DNS","73","Standard query 0x989c A wpad.iptvf.jp"
"69","3.132255","192.168.0.1","192.168.0.22","DNS","73","Standard query response 0x989c No such name A wpad.iptvf.jp"
"70","3.138548","152.195.38.43","192.168.0.22","TCP","54","80  >  64003 [ACK] Seq=1 Ack=1 Win=131 Len=0"
"71","3.138597","192.168.0.22","152.195.38.43","TCP","54","[TCP ACKed unseen segment] 64003  >  80 [ACK] Seq=1 Ack=2 Win=514 Len=0"
"72","3.195929","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"73","3.205721","170.114.52.5","192.168.0.22","TLSv1.3","1474","Server Hello, Change Cipher Spec"
"74","3.205721","170.114.52.5","192.168.0.22","TCP","682","443  >  64034 [PSH, ACK] Seq=1421 Ack=518 Win=65536 Len=628 [TCP segment of a reassembled PDU]"
"75","3.205721","170.114.52.5","192.168.0.22","TCP","1474","443  >  64034 [ACK] Seq=2049 Ack=518 Win=65536 Len=1420 [TCP segment of a reassembled PDU]"
"76","3.205721","170.114.52.5","192.168.0.22","TLSv1.3","529","Application Data"
"77","3.205883","192.168.0.22","170.114.52.5","TCP","54","64034  >  443 [ACK] Seq=518 Ack=3944 Win=131840 Len=0"
"78","3.216736","192.168.0.22","170.114.52.5","TLSv1.3","134","Change Cipher Spec, Application Data"
"79","3.216955","192.168.0.22","170.114.52.5","TLSv1.3","3139","Application Data"
"80","3.222907","18.235.100.170","192.168.0.22","TCP","66","443  >  64035 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1420 SACK_PERM WS=256"
"81","3.223046","192.168.0.22","18.235.100.170","TCP","54","64035  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"82","3.223453","192.168.0.22","18.235.100.170","TLSv1.2","385","Client Hello"
"83","3.229451","170.114.52.5","192.168.0.22","TCP","54","443  >  64034 [ACK] Seq=3944 Ack=598 Win=57344 Len=0"
"84","3.230203","170.114.52.5","192.168.0.22","TCP","54","443  >  64034 [ACK] Seq=3944 Ack=2018 Win=57344 Len=0"
"85","3.230203","170.114.52.5","192.168.0.22","TCP","54","443  >  64034 [ACK] Seq=3944 Ack=3438 Win=57344 Len=0"
"86","3.230203","170.114.52.5","192.168.0.22","TCP","54","443  >  64034 [ACK] Seq=3944 Ack=3683 Win=57344 Len=0"
"87","3.273194","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"88","3.273462","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"89","3.273556","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"90","3.273966","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0x77ec A BRW184F32B26726"
"91","3.274070","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0x77ec A BRW184F32B26726"
"92","3.274302","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"93","3.274395","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"94","3.411084","18.235.100.170","192.168.0.22","TCP","54","443  >  64035 [ACK] Seq=1 Ack=332 Win=28160 Len=0"
"95","3.411084","18.235.100.170","192.168.0.22","TLSv1.2","158","Server Hello"
"96","3.411084","18.235.100.170","192.168.0.22","TCP","1474","443  >  64035 [ACK] Seq=105 Ack=332 Win=28160 Len=1420 [TCP segment of a reassembled PDU]"
"97","3.411084","18.235.100.170","192.168.0.22","TCP","1474","443  >  64035 [ACK] Seq=1525 Ack=332 Win=28160 Len=1420 [TCP segment of a reassembled PDU]"
"98","3.411084","18.235.100.170","192.168.0.22","TCP","1474","443  >  64035 [ACK] Seq=2945 Ack=332 Win=28160 Len=1420 [TCP segment of a reassembled PDU]"
"99","3.411084","18.235.100.170","192.168.0.22","TLSv1.2","1313","Certificate"
"100","3.411084","18.235.100.170","192.168.0.22","TLSv1.2","392","Server Key Exchange"
"101","3.411084","18.235.100.170","192.168.0.22","TLSv1.2","63","Server Hello Done"
"102","3.411437","192.168.0.22","18.235.100.170","TCP","54","64035  >  443 [ACK] Seq=332 Ack=5971 Win=131840 Len=0"
"103","3.413054","192.168.0.22","18.235.100.170","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"104","3.615236","18.235.100.170","192.168.0.22","TCP","54","443  >  64035 [ACK] Seq=5971 Ack=458 Win=28160 Len=0"
"105","3.615236","18.235.100.170","192.168.0.22","TLSv1.2","174","New Session Ticket"
"106","3.615236","18.235.100.170","192.168.0.22","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"107","3.615236","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"108","3.615387","192.168.0.22","18.235.100.170","TCP","54","64035  >  443 [ACK] Seq=458 Ack=6142 Win=131840 Len=0"
"109","3.615497","170.114.52.5","192.168.0.22","TLSv1.3","1427","Application Data, Application Data"
"110","3.615497","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"111","3.615497","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"112","3.615497","170.114.52.5","192.168.0.22","TCP","1310","443  >  64034 [PSH, ACK] Seq=9577 Ack=3683 Win=65536 Len=1256 [TCP segment of a reassembled PDU]"
"113","3.615497","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"114","3.615497","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"115","3.615497","170.114.52.5","192.168.0.22","TLSv1.3","1444","Application Data, Application Data"
"116","3.615804","192.168.0.22","170.114.52.5","TCP","54","64034  >  443 [ACK] Seq=3683 Ack=15063 Win=131840 Len=0"
"117","3.616345","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"118","3.616513","192.168.0.22","18.235.100.170","TLSv1.2","321","Application Data"
