"No.","Time","Source","Destination","Protocol","Length","Info"
"43","2.609910","192.168.0.22","170.114.52.5","TCP","54","[TCP ACKed unseen segment] 63790  >  443 [ACK] Seq=1 Ack=2 Win=515 Len=0"
"44","2.714975","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"45","2.715122","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"46","2.715162","192.168.0.22","170.114.52.5","TCP","54","63887  >  443 [ACK] Seq=3681 Ack=6784 Win=131840 Len=0"
"47","2.715265","170.114.52.5","192.168.0.22","TLSv1.3","1310","Application Data"
"48","2.715405","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"49","2.715438","192.168.0.22","170.114.52.5","TCP","54","63887  >  443 [ACK] Seq=3681 Ack=9460 Win=131840 Len=0"
"50","2.716013","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"51","2.716013","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"52","2.716061","192.168.0.22","170.114.52.5","TCP","54","63887  >  443 [ACK] Seq=3681 Ack=12300 Win=131840 Len=0"
"53","2.716157","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"54","2.716157","170.114.52.5","192.168.0.22","TLSv1.3","1409","Application Data, Application Data"
"55","2.716203","192.168.0.22","170.114.52.5","TCP","54","63887  >  443 [ACK] Seq=3681 Ack=15075 Win=131840 Len=0"
"56","2.899685","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"57","2.899863","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"58","2.899891","192.168.0.22","170.114.52.5","TCP","54","63887  >  443 [ACK] Seq=3681 Ack=17915 Win=131840 Len=0"
"59","2.900012","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"60","2.900522","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"61","2.900522","170.114.52.5","192.168.0.22","TLSv1.3","357","Application Data"
"62","2.900522","170.114.52.5","192.168.0.22","TLSv1.3","81","Application Data"
"63","2.900557","192.168.0.22","170.114.52.5","TCP","54","63887  >  443 [ACK] Seq=3681 Ack=21085 Win=131840 Len=0"
"64","3.031074","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"65","3.148558","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x84aa A zoompaoaq253zc.pao.zoom.us"
"66","3.148558","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xb5d5 AAAA zoomdcakw253zc.dca.zoom.us"
"67","3.148621","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xef2b A zoompaoar253zc.pao.zoom.us"
"68","3.148733","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xc9cb AAAA zoompaoaq253zc.pao.zoom.us"
"69","3.148809","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x761e A zoomdcakw253zc.dca.zoom.us"
"70","3.148915","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x4108 AAAA zoompaoar253zc.pao.zoom.us"
"71","3.148998","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x64e0 AAAA zoomdcakv253zc.dca.zoom.us"
"72","3.149052","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xb38a A zoomdcakv253zc.dca.zoom.us"
"73","3.187781","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x761e A zoomdcakw253zc.dca.zoom.us"
"74","3.187966","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xb5d5 AAAA zoomdcakw253zc.dca.zoom.us"
"75","3.187978","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xef2b A zoompaoar253zc.pao.zoom.us"
"76","3.188002","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xb38a A zoomdcakv253zc.dca.zoom.us"
"77","3.188002","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x84aa A zoompaoaq253zc.pao.zoom.us"
"78","3.188009","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x64e0 AAAA zoomdcakv253zc.dca.zoom.us"
"79","3.188103","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x4108 AAAA zoompaoar253zc.pao.zoom.us"
"80","3.188103","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xc9cb AAAA zoompaoaq253zc.pao.zoom.us"
"81","3.201767","192.168.0.1","192.168.0.22","DNS","173","Standard query response 0xb5d5 AAAA zoomdcakw253zc.dca.zoom.us SOA ns-1777.awsdns-30.co.uk"
"82","3.202187","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0xef2b A zoompaoar253zc.pao.zoom.us A 144.195.17.253"
"83","3.202980","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0x761e A zoomdcakw253zc.dca.zoom.us A 206.247.35.253"
"84","3.203278","192.168.0.1","192.168.0.22","DNS","171","Standard query response 0x4108 AAAA zoompaoar253zc.pao.zoom.us SOA ns-1403.awsdns-47.org"
"85","3.203734","192.168.0.22","144.195.17.253","TCP","66","63890  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"86","3.204108","192.168.0.22","206.247.35.253","TCP","66","63891  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"87","3.205049","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0x84aa A zoompaoaq253zc.pao.zoom.us A 144.195.16.253"
"88","3.205385","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0xb38a A zoomdcakv253zc.dca.zoom.us A 206.247.34.253"
"89","3.205690","192.168.0.22","144.195.16.253","TCP","66","63892  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"90","3.206522","192.168.0.22","206.247.34.253","TCP","66","63893  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"91","3.211084","192.168.0.1","192.168.0.22","DNS","171","Standard query response 0xc9cb AAAA zoompaoaq253zc.pao.zoom.us SOA ns-1403.awsdns-47.org"
"92","3.213697","192.168.0.1","192.168.0.22","DNS","173","Standard query response 0x64e0 AAAA zoomdcakv253zc.dca.zoom.us SOA ns-1777.awsdns-30.co.uk"
"93","3.320091","144.195.16.253","192.168.0.22","TCP","66","443  >  63892 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"94","3.320186","192.168.0.22","144.195.16.253","TCP","54","63892  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"95","3.320665","192.168.0.22","144.195.16.253","TLSv1.3","571","Client Hello"
"96","3.328990","144.195.17.253","192.168.0.22","TCP","66","443  >  63890 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"97","3.329107","192.168.0.22","144.195.17.253","TCP","54","63890  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"98","3.329478","192.168.0.22","144.195.17.253","TLSv1.3","571","Client Hello"
"99","3.400648","170.114.52.49","192.168.0.22","TCP","54","443  >  63797 [ACK] Seq=1 Ack=1 Win=8 Len=0"
"100","3.400648","206.247.35.253","192.168.0.22","TCP","66","443  >  63891 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"101","3.400648","206.247.34.253","192.168.0.22","TCP","66","443  >  63893 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"102","3.400690","192.168.0.22","170.114.52.49","TCP","54","[TCP ACKed unseen segment] 63797  >  443 [ACK] Seq=1 Ack=2 Win=515 Len=0"
"103","3.400813","192.168.0.22","206.247.35.253","TCP","54","63891  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"104","3.400828","192.168.0.22","206.247.34.253","TCP","54","63893  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"105","3.401187","192.168.0.22","206.247.35.253","TLSv1.3","571","Client Hello"
"106","3.401497","192.168.0.22","206.247.34.253","TLSv1.3","571","Client Hello"
"107","3.435201","144.195.16.253","192.168.0.22","TCP","54","443  >  63892 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"108","3.435280","144.195.16.253","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"109","3.435698","192.168.0.22","144.195.16.253","TLSv1.3","577","Change Cipher Spec, Client Hello"
"110","3.503089","I-ODataD_2e:0d:dc","IntelCor_d9:40:54","ARP","42","Who has 192.168.0.22? Tell 192.168.0.1"
"111","3.503124","IntelCor_d9:40:54","I-ODataD_2e:0d:dc","ARP","42","192.168.0.22 is at 8c:8d:28:d9:40:54"
"112","3.503442","144.195.17.253","192.168.0.22","TCP","54","443  >  63890 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"113","3.503560","144.195.17.253","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"114","3.503871","192.168.0.22","144.195.17.253","TLSv1.3","577","Change Cipher Spec, Client Hello"
"115","3.551108","144.195.16.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"116","3.593554","192.168.0.22","144.195.16.253","TCP","54","63892  >  443 [ACK] Seq=1041 Ack=1520 Win=131840 Len=0"
"117","3.605683","144.195.16.253","192.168.0.22","TCP","1474","443  >  63892 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"118","3.605683","144.195.16.253","192.168.0.22","TCP","1310","443  >  63892 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"119","3.605683","144.195.16.253","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"120","3.605683","206.247.35.253","192.168.0.22","TCP","54","443  >  63891 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"121","3.605683","206.247.35.253","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"122","3.605683","206.247.34.253","192.168.0.22","TCP","54","443  >  63893 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"123","3.605683","206.247.34.253","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"124","3.605855","192.168.0.22","144.195.16.253","TCP","54","63892  >  443 [ACK] Seq=1041 Ack=5110 Win=131840 Len=0"
"125","3.608404","192.168.0.22","144.195.16.253","TLSv1.3","128","Application Data"
"126","3.608576","192.168.0.22","144.195.16.253","TLSv1.3","201","Application Data"
"127","3.608748","192.168.0.22","206.247.35.253","TLSv1.3","577","Change Cipher Spec, Client Hello"
"128","3.608885","192.168.0.22","206.247.34.253","TLSv1.3","577","Change Cipher Spec, Client Hello"
"129","3.629574","144.195.17.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"130","3.629869","144.195.17.253","192.168.0.22","TCP","1474","443  >  63890 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"131","3.629869","144.195.17.253","192.168.0.22","TCP","1310","443  >  63890 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"132","3.629957","192.168.0.22","144.195.17.253","TCP","54","63890  >  443 [ACK] Seq=1041 Ack=4196 Win=131840 Len=0"
"133","3.630703","144.195.17.253","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"134","3.630754","192.168.0.22","144.195.17.253","TCP","54","63890  >  443 [ACK] Seq=1041 Ack=5110 Win=131072 Len=0"
"135","3.632554","192.168.0.22","144.195.17.253","TLSv1.3","128","Application Data"
"136","3.632696","192.168.0.22","144.195.17.253","TLSv1.3","201","Application Data"
"137","3.722882","144.195.16.253","192.168.0.22","TLSv1.3","133","Application Data"
"138","3.722882","144.195.16.253","192.168.0.22","TLSv1.3","133","Application Data"
"139","3.722979","192.168.0.22","144.195.16.253","TCP","54","63892  >  443 [ACK] Seq=1262 Ack=5268 Win=131840 Len=0"
"140","3.723133","144.195.16.253","192.168.0.22","TLSv1.3","122","Application Data"
"141","3.723491","192.168.0.22","144.195.16.253","TLSv1.3","1145","Application Data"
"142","3.810382","144.195.17.253","192.168.0.22","TLSv1.3","133","Application Data"
"143","3.810382","144.195.17.253","192.168.0.22","TLSv1.3","133","Application Data"
"144","3.810382","144.195.17.253","192.168.0.22","TLSv1.3","122","Application Data"
"145","3.810382","206.247.35.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"146","3.810382","206.247.35.253","192.168.0.22","TCP","1474","443  >  63891 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"147","3.810580","192.168.0.22","144.195.17.253","TCP","54","63890  >  443 [ACK] Seq=1262 Ack=5336 Win=130816 Len=0"
"148","3.810651","192.168.0.22","206.247.35.253","TCP","54","63891  >  443 [ACK] Seq=1041 Ack=2940 Win=131840 Len=0"
"149","3.810794","206.247.35.253","192.168.0.22","TCP","1310","443  >  63891 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"150","3.810794","206.247.34.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"151","3.810794","206.247.34.253","192.168.0.22","TCP","1474","443  >  63893 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"152","3.810794","206.247.34.253","192.168.0.22","TCP","1310","443  >  63893 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"153","3.810794","206.247.35.253","192.168.0.22","TLSv1.3","972","Application Data, Application Data, Application Data"
"154","3.810794","206.247.34.253","192.168.0.22","TLSv1.3","972","Application Data, Application Data, Application Data"
"155","3.811002","192.168.0.22","206.247.34.253","TCP","54","63893  >  443 [ACK] Seq=1041 Ack=5114 Win=131840 Len=0"
"156","3.811024","192.168.0.22","206.247.35.253","TCP","54","63891  >  443 [ACK] Seq=1041 Ack=5114 Win=131840 Len=0"
"157","3.812908","192.168.0.22","206.247.35.253","TLSv1.3","128","Application Data"
"158","3.813086","192.168.0.22","206.247.35.253","TLSv1.3","201","Application Data"
"159","3.813181","192.168.0.22","144.195.17.253","TLSv1.3","1145","Application Data"
"160","3.815358","192.168.0.22","206.247.34.253","TLSv1.3","128","Application Data"
"161","3.815479","192.168.0.22","206.247.34.253","TLSv1.3","201","Application Data"
"162","3.838844","144.195.16.253","192.168.0.22","TLSv1.3","933","Application Data"
"163","3.839805","192.168.0.22","206.247.34.253","TLSv1.3","78","Application Data"
"164","3.839908","192.168.0.22","206.247.34.253","TCP","54","63893  >  443 [FIN, ACK] Seq=1286 Ack=5114 Win=131840 Len=0"
"165","3.840065","192.168.0.22","206.247.35.253","TLSv1.3","78","Application Data"
"166","3.840114","192.168.0.22","206.247.35.253","TCP","54","63891  >  443 [FIN, ACK] Seq=1286 Ack=5114 Win=131840 Len=0"
"167","3.840259","192.168.0.22","144.195.16.253","TLSv1.3","88","Application Data"
"168","3.840324","192.168.0.22","144.195.16.253","TLSv1.3","78","Application Data"
"169","3.840365","192.168.0.22","144.195.16.253","TCP","54","63892  >  443 [FIN, ACK] Seq=2411 Ack=6215 Win=130816 Len=0"
"170","3.840510","192.168.0.22","144.195.17.253","TLSv1.3","88","Application Data"
"171","3.840585","192.168.0.22","144.195.17.253","TLSv1.3","78","Application Data"
"172","3.840622","192.168.0.22","144.195.17.253","TCP","54","63890  >  443 [FIN, ACK] Seq=2411 Ack=5336 Win=130816 Len=0"
"173","3.912880","170.114.52.5","192.168.0.22","TCP","54","443  >  63789 [ACK] Seq=1 Ack=1 Win=8 Len=0"
"174","3.912921","192.168.0.22","170.114.52.5","TCP","54","[TCP ACKed unseen segment] 63789  >  443 [ACK] Seq=1 Ack=2 Win=515 Len=0"
"175","3.939240","144.195.17.253","192.168.0.22","TLSv1.3","933","Application Data"
"176","3.939342","192.168.0.22","144.195.17.253","TCP","54","63890  >  443 [RST, ACK] Seq=2412 Ack=6215 Win=0 Len=0"
"177","3.942028","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xc53b AAAA zoompaoas33mmr.pao.zoom.us"
"178","3.942081","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xebbf A zoompaoas33mmr.pao.zoom.us"
"179","3.955049","144.195.16.253","192.168.0.22","TLSv1.3","78","Application Data"
"180","3.955049","144.195.16.253","192.168.0.22","TCP","54","443  >  63892 [FIN, ACK] Seq=6239 Ack=2387 Win=49152 Len=0"
"181","3.955049","144.195.16.253","192.168.0.22","TCP","54","443  >  63892 [RST] Seq=6215 Win=0 Len=0"
"182","3.955049","144.195.16.253","192.168.0.22","TCP","54","443  >  63892 [RST] Seq=6215 Win=0 Len=0"
"183","3.955150","192.168.0.22","144.195.16.253","TCP","54","63892  >  443 [RST, ACK] Seq=2412 Ack=6239 Win=0 Len=0"
"184","3.956534","192.168.0.1","192.168.0.22","DNS","171","Standard query response 0xc53b AAAA zoompaoas33mmr.pao.zoom.us SOA ns-1403.awsdns-47.org"
"185","3.957229","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0xebbf A zoompaoas33mmr.pao.zoom.us A 144.195.18.33"
"186","3.958080","192.168.0.22","144.195.18.33","TCP","66","63894  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"187","3.968696","192.168.0.22","20.198.119.84","TLSv1.2","97","Application Data"
"188","4.015387","144.195.17.253","192.168.0.22","TLSv1.3","78","Application Data"
"189","4.015387","144.195.17.253","192.168.0.22","TCP","54","443  >  63890 [RST, ACK] Seq=6239 Ack=2412 Win=49152 Len=0"
"190","4.015387","206.247.35.253","192.168.0.22","TLSv1.3","133","Application Data"
"191","4.015387","206.247.35.253","192.168.0.22","TLSv1.3","133","Application Data"
"192","4.015387","206.247.35.253","192.168.0.22","TLSv1.3","122","Application Data"
"193","4.015387","206.247.34.253","192.168.0.22","TLSv1.3","133","Application Data"
"194","4.015387","206.247.34.253","192.168.0.22","TLSv1.3","133","Application Data"
"195","4.015387","206.247.34.253","192.168.0.22","TLSv1.3","122","Application Data"
"196","4.015568","192.168.0.22","206.247.35.253","TCP","54","63891  >  443 [RST, ACK] Seq=1287 Ack=5193 Win=0 Len=0"
"197","4.015663","192.168.0.22","206.247.34.253","TCP","54","63893  >  443 [RST, ACK] Seq=1287 Ack=5193 Win=0 Len=0"
"198","4.016239","206.247.34.253","192.168.0.22","TLSv1.3","78","Application Data"
"199","4.016239","206.247.34.253","192.168.0.22","TCP","54","443  >  63893 [FIN, ACK] Seq=5364 Ack=1286 Win=49152 Len=0"
"200","4.016643","206.247.34.253","192.168.0.22","TCP","54","443  >  63893 [ACK] Seq=5365 Ack=1287 Win=49152 Len=0"
"201","4.016643","206.247.35.253","192.168.0.22","TLSv1.3","78","Application Data"
"202","4.016786","206.247.35.253","192.168.0.22","TCP","54","443  >  63891 [FIN, ACK] Seq=5364 Ack=1287 Win=49152 Len=0"
"203","4.045406","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"204","4.048533","192.168.0.18","224.0.0.251","MDNS","168","Standard query 0x0008 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"205","4.117406","144.195.18.33","192.168.0.22","TCP","66","443  >  63894 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"206","4.117508","192.168.0.22","144.195.18.33","TCP","54","63894  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"207","4.117919","192.168.0.22","144.195.18.33","TLSv1.3","571","Client Hello"
"208","4.143632","20.198.119.84","192.168.0.22","TLSv1.2","228","Application Data"
"209","4.183777","192.168.0.22","20.198.119.84","TCP","54","63704  >  443 [ACK] Seq=44 Ack=175 Win=513 Len=0"
"210","4.241633","144.195.18.33","192.168.0.22","TCP","54","443  >  63894 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"211","4.241633","144.195.18.33","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"212","4.242207","192.168.0.22","144.195.18.33","TLSv1.3","577","Change Cipher Spec, Client Hello"
"213","4.367166","144.195.18.33","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"214","4.367166","144.195.18.33","192.168.0.22","TCP","1474","443  >  63894 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"215","4.367274","192.168.0.22","144.195.18.33","TCP","54","63894  >  443 [ACK] Seq=1041 Ack=2940 Win=131840 Len=0"
"216","4.367393","144.195.18.33","192.168.0.22","TCP","1310","443  >  63894 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"217","4.368228","144.195.18.33","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"218","4.368258","192.168.0.22","144.195.18.33","TCP","54","63894  >  443 [ACK] Seq=1041 Ack=5110 Win=131840 Len=0"
"219","4.370298","192.168.0.22","144.195.18.33","TLSv1.3","128","Application Data"
"220","4.370478","192.168.0.22","144.195.18.33","TLSv1.3","203","Application Data"
"221","4.548038","144.195.18.33","192.168.0.22","TLSv1.3","133","Application Data"
"222","4.548038","144.195.18.33","192.168.0.22","TLSv1.3","133","Application Data"
"223","4.548038","144.195.18.33","192.168.0.22","TLSv1.3","122","Application Data"
"224","4.548174","192.168.0.22","144.195.18.33","TCP","54","63894  >  443 [ACK] Seq=1264 Ack=5336 Win=131584 Len=0"
"225","4.549079","192.168.0.22","144.195.18.33","TLSv1.3","3348","Application Data"
"226","4.561731","170.114.52.22","192.168.0.22","TCP","54","443  >  63803 [ACK] Seq=1 Ack=1 Win=8 Len=0"
"227","4.561771","192.168.0.22","170.114.52.22","TCP","54","[TCP ACKed unseen segment] 63803  >  443 [ACK] Seq=1 Ack=2 Win=510 Len=0"
"228","4.673290","144.195.18.33","192.168.0.22","TCP","54","443  >  63894 [ACK] Seq=5336 Ack=4558 Win=53248 Len=0"
"229","4.675202","144.195.18.33","192.168.0.22","TLSv1.3","97","Application Data"
