"No.","Time","Source","Destination","Protocol","Length","Info"
"44","2.122413","192.168.0.22","170.114.52.5","TCP","66","63965  >  443 [ACK] Seq=518 Ack=3944 Win=131840 Len=0 SLE=3469 SRE=3944"
"45","2.134572","192.168.0.22","170.114.52.5","TLSv1.3","134","Change Cipher Spec, Application Data"
"46","2.134779","192.168.0.22","170.114.52.5","TLSv1.3","3124","Application Data"
"47","2.140476","170.114.52.5","192.168.0.22","TCP","54","443  >  63965 [ACK] Seq=3944 Ack=598 Win=57344 Len=0"
"48","2.141132","170.114.52.5","192.168.0.22","TCP","54","443  >  63965 [ACK] Seq=3944 Ack=3668 Win=57344 Len=0"
"49","2.328534","20.198.2.181","192.168.0.22","TLSv1.2","544","Application Data"
"50","2.373314","192.168.0.22","20.198.2.181","TCP","54","63933  >  443 [ACK] Seq=5103 Ack=2808 Win=513 Len=0"
"51","2.373410","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"52","2.635092","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"53","2.635331","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"54","2.635331","170.114.52.5","192.168.0.22","TLSv1.3","1310","Application Data"
"55","2.635416","192.168.0.22","170.114.52.5","TCP","54","63965  >  443 [ACK] Seq=3668 Ack=8040 Win=131840 Len=0"
"56","2.635499","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"57","2.635605","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"58","2.635660","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"59","2.635605","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"60","2.635740","192.168.0.22","170.114.52.5","TCP","54","63965  >  443 [ACK] Seq=3668 Ack=10880 Win=131840 Len=0"
"61","2.635863","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"62","2.635981","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"63","2.636187","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"64","2.636187","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"65","2.636187","170.114.52.5","192.168.0.22","TLSv1.3","1407","Application Data, Application Data"
"66","2.636373","192.168.0.22","170.114.52.5","TCP","54","63965  >  443 [ACK] Seq=3668 Ack=15073 Win=131840 Len=0"
"67","2.638858","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"68","2.639065","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"69","2.639121","192.168.0.22","170.114.52.5","TCP","54","63965  >  443 [ACK] Seq=3668 Ack=17913 Win=131840 Len=0"
"70","2.639266","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"71","2.639810","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"72","2.639810","170.114.52.5","192.168.0.22","TLSv1.3","360","Application Data"
"73","2.639810","170.114.52.5","192.168.0.22","TLSv1.3","81","Application Data"
"74","2.639868","192.168.0.22","170.114.52.5","TCP","54","63965  >  443 [ACK] Seq=3668 Ack=21086 Win=131840 Len=0"
"75","2.944707","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xaa4d A zoompaobi253zc.pao.zoom.us"
"76","2.944727","192.168.0.22","206.247.35.253","TCP","66","63968  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"77","2.944753","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x0ff5 A zoompaobj253zc.pao.zoom.us"
"78","2.944781","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xf933 AAAA zoomdcakw253zc.dca.zoom.us"
"79","2.944906","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xbcc5 AAAA zoompaobi253zc.pao.zoom.us"
"80","2.944909","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xc0da AAAA zoomdcakv253zc.dca.zoom.us"
"81","2.944932","192.168.0.22","206.247.34.253","TCP","66","63969  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"82","2.945025","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xb306 AAAA zoompaobj253zc.pao.zoom.us"
"83","2.947177","192.168.0.1","192.168.0.22","DNS","86","Standard query response 0xf933 AAAA zoomdcakw253zc.dca.zoom.us"
"84","2.947177","192.168.0.1","192.168.0.22","DNS","86","Standard query response 0xc0da AAAA zoomdcakv253zc.dca.zoom.us"
"85","2.950759","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0xaa4d A zoompaobi253zc.pao.zoom.us A 144.195.34.253"
"86","2.951076","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0x0ff5 A zoompaobj253zc.pao.zoom.us A 144.195.35.253"
"87","2.951786","192.168.0.22","144.195.34.253","TCP","66","63970  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"88","2.952024","192.168.0.22","144.195.35.253","TCP","66","63971  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"89","2.960684","192.168.0.1","192.168.0.22","DNS","171","Standard query response 0xbcc5 AAAA zoompaobi253zc.pao.zoom.us SOA ns-1403.awsdns-47.org"
"90","2.960870","192.168.0.1","192.168.0.22","DNS","171","Standard query response 0xb306 AAAA zoompaobj253zc.pao.zoom.us SOA ns-1403.awsdns-47.org"
"91","3.056069","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"92","3.066194","144.195.34.253","192.168.0.22","TCP","66","443  >  63970 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"93","3.066298","192.168.0.22","144.195.34.253","TCP","54","63970  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"94","3.066720","192.168.0.22","144.195.34.253","TLSv1.3","571","Client Hello"
"95","3.069913","144.195.35.253","192.168.0.22","TCP","66","443  >  63971 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"96","3.069960","192.168.0.22","144.195.35.253","TCP","54","63971  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"97","3.070160","192.168.0.22","144.195.35.253","TLSv1.3","571","Client Hello"
"98","3.134219","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"99","3.146469","206.247.35.253","192.168.0.22","TCP","66","443  >  63968 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"100","3.146469","206.247.34.253","192.168.0.22","TCP","66","443  >  63969 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"101","3.146676","192.168.0.22","206.247.35.253","TCP","54","63968  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"102","3.146725","192.168.0.22","206.247.34.253","TCP","54","63969  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"103","3.147014","192.168.0.22","206.247.35.253","TLSv1.3","571","Client Hello"
"104","3.147299","192.168.0.22","206.247.34.253","TLSv1.3","571","Client Hello"
"105","3.180804","144.195.34.253","192.168.0.22","TCP","54","443  >  63970 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"106","3.181293","144.195.34.253","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"107","3.181657","192.168.0.22","144.195.34.253","TLSv1.3","577","Change Cipher Spec, Client Hello"
"108","3.188201","144.195.35.253","192.168.0.22","TCP","54","443  >  63971 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"109","3.188412","144.195.35.253","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"110","3.188638","192.168.0.22","144.195.35.253","TLSv1.3","577","Change Cipher Spec, Client Hello"
"111","3.297051","144.195.34.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"112","3.297319","144.195.34.253","192.168.0.22","TCP","1474","443  >  63970 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"113","3.297319","144.195.34.253","192.168.0.22","TCP","1310","443  >  63970 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"114","3.297556","192.168.0.22","144.195.34.253","TCP","54","63970  >  443 [ACK] Seq=1041 Ack=4196 Win=131840 Len=0"
"115","3.298222","144.195.34.253","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"116","3.298287","192.168.0.22","144.195.34.253","TCP","54","63970  >  443 [ACK] Seq=1041 Ack=5110 Win=131072 Len=0"
"117","3.300939","192.168.0.22","144.195.34.253","TLSv1.3","128","Application Data"
"118","3.301120","192.168.0.22","144.195.34.253","TLSv1.3","201","Application Data"
"119","3.351250","144.195.35.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"120","3.351250","144.195.35.253","192.168.0.22","TCP","1474","443  >  63971 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"121","3.351250","144.195.35.253","192.168.0.22","TCP","1310","443  >  63971 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"122","3.351250","152.199.39.108","192.168.0.22","TCP","54","80  >  63908 [ACK] Seq=1 Ack=1 Win=133 Len=0"
"123","3.351250","144.195.35.253","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"124","3.351250","206.247.35.253","192.168.0.22","TCP","54","443  >  63968 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"125","3.351250","206.247.35.253","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"126","3.351250","206.247.34.253","192.168.0.22","TCP","54","443  >  63969 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"127","3.351250","206.247.34.253","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"128","3.351539","192.168.0.22","152.199.39.108","TCP","54","[TCP ACKed unseen segment] 63908  >  80 [ACK] Seq=1 Ack=2 Win=515 Len=0"
"129","3.351638","192.168.0.22","144.195.35.253","TCP","54","63971  >  443 [ACK] Seq=1041 Ack=5110 Win=131840 Len=0"
"130","3.353559","192.168.0.22","144.195.35.253","TLSv1.3","128","Application Data"
"131","3.353747","192.168.0.22","144.195.35.253","TLSv1.3","201","Application Data"
"132","3.353949","192.168.0.22","206.247.35.253","TLSv1.3","577","Change Cipher Spec, Client Hello"
"133","3.354119","192.168.0.22","206.247.34.253","TLSv1.3","577","Change Cipher Spec, Client Hello"
"134","3.465172","144.195.34.253","192.168.0.22","TLSv1.3","133","Application Data"
"135","3.465172","144.195.34.253","192.168.0.22","TLSv1.3","133","Application Data"
"136","3.465268","192.168.0.22","144.195.34.253","TCP","54","63970  >  443 [ACK] Seq=1262 Ack=5268 Win=130816 Len=0"
"137","3.465393","144.195.34.253","192.168.0.22","TLSv1.3","122","Application Data"
"138","3.465703","192.168.0.22","144.195.34.253","TLSv1.3","1145","Application Data"
"139","3.471537","144.195.35.253","192.168.0.22","TLSv1.3","133","Application Data"
"140","3.471732","144.195.35.253","192.168.0.22","TLSv1.3","133","Application Data"
"141","3.471756","192.168.0.22","144.195.35.253","TCP","54","63971  >  443 [ACK] Seq=1262 Ack=5268 Win=131840 Len=0"
"142","3.471966","144.195.35.253","192.168.0.22","TLSv1.3","122","Application Data"
"143","3.472269","192.168.0.22","144.195.35.253","TLSv1.3","1145","Application Data"
"144","3.555881","206.247.34.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"145","3.555881","206.247.34.253","192.168.0.22","TCP","1474","443  >  63969 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"146","3.555881","206.247.34.253","192.168.0.22","TCP","1310","443  >  63969 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"147","3.555881","206.247.35.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"148","3.555881","206.247.35.253","192.168.0.22","TCP","1474","443  >  63968 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"149","3.555881","206.247.35.253","192.168.0.22","TCP","1310","443  >  63968 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"150","3.555881","206.247.34.253","192.168.0.22","TLSv1.3","972","Application Data, Application Data, Application Data"
"151","3.556120","192.168.0.22","206.247.34.253","TCP","54","63969  >  443 [ACK] Seq=1041 Ack=5114 Win=131840 Len=0"
"152","3.556174","192.168.0.22","206.247.35.253","TCP","54","63968  >  443 [ACK] Seq=1041 Ack=4196 Win=131840 Len=0"
"153","3.556276","206.247.35.253","192.168.0.22","TLSv1.3","972","Application Data, Application Data, Application Data"
"154","3.556349","192.168.0.22","206.247.35.253","TCP","54","63968  >  443 [ACK] Seq=1041 Ack=5114 Win=131072 Len=0"
"155","3.558308","192.168.0.22","206.247.34.253","TLSv1.3","128","Application Data"
"156","3.558478","192.168.0.22","206.247.34.253","TLSv1.3","201","Application Data"
"157","3.560676","192.168.0.22","206.247.35.253","TLSv1.3","128","Application Data"
"158","3.560839","192.168.0.22","206.247.35.253","TLSv1.3","201","Application Data"
"159","3.581704","144.195.34.253","192.168.0.22","TLSv1.3","941","Application Data"
"160","3.582551","192.168.0.22","206.247.34.253","TLSv1.3","78","Application Data"
"161","3.582659","192.168.0.22","206.247.34.253","TCP","54","63969  >  443 [FIN, ACK] Seq=1286 Ack=5114 Win=131840 Len=0"
"162","3.582855","192.168.0.22","206.247.35.253","TLSv1.3","78","Application Data"
"163","3.582906","192.168.0.22","206.247.35.253","TCP","54","63968  >  443 [FIN, ACK] Seq=1286 Ack=5114 Win=131072 Len=0"
"164","3.583065","192.168.0.22","144.195.34.253","TLSv1.3","88","Application Data"
"165","3.583132","192.168.0.22","144.195.34.253","TLSv1.3","78","Application Data"
"166","3.583174","192.168.0.22","144.195.34.253","TCP","54","63970  >  443 [FIN, ACK] Seq=2411 Ack=6223 Win=131840 Len=0"
"167","3.583308","192.168.0.22","144.195.35.253","TLSv1.3","88","Application Data"
"168","3.583346","192.168.0.22","144.195.35.253","TLSv1.3","78","Application Data"
"169","3.583403","192.168.0.22","144.195.35.253","TCP","54","63971  >  443 [FIN, ACK] Seq=2411 Ack=5336 Win=131584 Len=0"
"170","3.591883","144.195.35.253","192.168.0.22","TLSv1.3","941","Application Data"
"171","3.591989","192.168.0.22","144.195.35.253","TCP","54","63971  >  443 [RST, ACK] Seq=2412 Ack=6223 Win=0 Len=0"
"172","3.683718","192.168.0.22","192.168.0.1","DNS","87","Standard query 0xe71f A zoompaobk164mmr.pao.zoom.us"
"173","3.683755","192.168.0.22","192.168.0.1","DNS","87","Standard query 0xdc07 AAAA zoompaobk164mmr.pao.zoom.us"
"174","3.691551","192.168.0.1","192.168.0.22","DNS","172","Standard query response 0xdc07 AAAA zoompaobk164mmr.pao.zoom.us SOA ns-1403.awsdns-47.org"
"175","3.697590","144.195.34.253","192.168.0.22","TLSv1.3","78","Application Data"
"176","3.697590","144.195.34.253","192.168.0.22","TCP","54","443  >  63970 [RST, ACK] Seq=6247 Ack=2412 Win=49152 Len=0"
"177","3.697665","192.168.0.22","144.195.34.253","TCP","54","63970  >  443 [RST, ACK] Seq=2412 Ack=6247 Win=0 Len=0"
"178","3.698565","192.168.0.1","192.168.0.22","DNS","103","Standard query response 0xe71f A zoompaobk164mmr.pao.zoom.us A 144.195.36.164"
"179","3.699434","192.168.0.22","144.195.36.164","TCP","66","63972  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"180","3.701263","144.195.35.253","192.168.0.22","TLSv1.3","78","Application Data"
"181","3.702006","144.195.35.253","192.168.0.22","TCP","54","443  >  63971 [RST, ACK] Seq=6247 Ack=2412 Win=49152 Len=0"
"182","3.762437","206.247.34.253","192.168.0.22","TLSv1.3","133","Application Data"
"183","3.762437","206.247.34.253","192.168.0.22","TLSv1.3","133","Application Data"
"184","3.762437","206.247.34.253","192.168.0.22","TLSv1.3","122","Application Data"
"185","3.762437","206.247.35.253","192.168.0.22","TLSv1.3","133","Application Data"
"186","3.762437","206.247.35.253","192.168.0.22","TLSv1.3","133","Application Data"
"187","3.762437","206.247.35.253","192.168.0.22","TLSv1.3","122","Application Data"
"188","3.762541","192.168.0.22","206.247.34.253","TCP","54","63969  >  443 [RST, ACK] Seq=1287 Ack=5193 Win=0 Len=0"
"189","3.762667","192.168.0.22","206.247.35.253","TCP","54","63968  >  443 [RST, ACK] Seq=1287 Ack=5193 Win=0 Len=0"
"190","3.762831","206.247.34.253","192.168.0.22","TLSv1.3","78","Application Data"
"191","3.762831","206.247.34.253","192.168.0.22","TCP","54","443  >  63969 [FIN, ACK] Seq=5364 Ack=1287 Win=49152 Len=0"
"192","3.762831","206.247.35.253","192.168.0.22","TLSv1.3","78","Application Data"
"193","3.762831","206.247.35.253","192.168.0.22","TCP","54","443  >  63968 [FIN, ACK] Seq=5364 Ack=1286 Win=49152 Len=0"
"194","3.762831","206.247.35.253","192.168.0.22","TCP","54","443  >  63968 [ACK] Seq=5365 Ack=1287 Win=49152 Len=0"
"195","3.862855","144.195.36.164","192.168.0.22","TCP","66","443  >  63972 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"196","3.862981","192.168.0.22","144.195.36.164","TCP","54","63972  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"197","3.863464","192.168.0.22","144.195.36.164","TLSv1.3","571","Client Hello"
"198","3.981810","144.195.36.164","192.168.0.22","TCP","54","443  >  63972 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"199","3.981810","144.195.36.164","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"200","3.982194","192.168.0.22","144.195.36.164","TLSv1.3","577","Change Cipher Spec, Client Hello"
"201","4.013403","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"202","4.013658","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"203","4.013818","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"204","4.014525","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0x86af A BRW184F32B26726"
"205","4.014665","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0x86af A BRW184F32B26726"
"206","4.014962","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"207","4.015073","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"208","4.059872","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"209","4.101825","144.195.36.164","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"210","4.102033","144.195.36.164","192.168.0.22","TCP","1474","443  >  63972 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"211","4.102081","192.168.0.22","144.195.36.164","TCP","54","63972  >  443 [ACK] Seq=1041 Ack=2940 Win=131840 Len=0"
"212","4.102177","144.195.36.164","192.168.0.22","TCP","1310","443  >  63972 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"213","4.103083","144.195.36.164","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"214","4.103115","192.168.0.22","144.195.36.164","TCP","54","63972  >  443 [ACK] Seq=1041 Ack=5110 Win=131840 Len=0"
"215","4.104839","192.168.0.22","144.195.36.164","TLSv1.3","128","Application Data"
"216","4.104991","192.168.0.22","144.195.36.164","TLSv1.3","203","Application Data"
"217","4.272547","144.195.36.164","192.168.0.22","TLSv1.3","133","Application Data"
"218","4.272547","144.195.36.164","192.168.0.22","TLSv1.3","133","Application Data"
"219","4.272547","144.195.36.164","192.168.0.22","TLSv1.3","122","Application Data"
"220","4.272728","192.168.0.22","144.195.36.164","TCP","54","63972  >  443 [ACK] Seq=1264 Ack=5336 Win=131584 Len=0"
"221","4.273871","192.168.0.22","144.195.36.164","TLSv1.3","3349","Application Data"
"222","4.392367","144.195.36.164","192.168.0.22","TCP","54","443  >  63972 [ACK] Seq=5336 Ack=4104 Win=53248 Len=0"
"223","4.395522","144.195.36.164","192.168.0.22","TLSv1.3","97","Application Data"
"224","4.398368","144.195.36.164","192.168.0.22","TCP","1474","443  >  63972 [ACK] Seq=5379 Ack=4559 Win=57344 Len=1420 [TCP segment of a reassembled PDU]"
"225","4.398425","192.168.0.22","144.195.36.164","TCP","54","63972  >  443 [ACK] Seq=4559 Ack=6799 Win=131840 Len=0"
"226","4.398677","144.195.36.164","192.168.0.22","TLSv1.3","769","Application Data"
"227","4.398677","144.195.36.164","192.168.0.22","TLSv1.3","213","Application Data"
"228","4.398677","144.195.36.164","192.168.0.22","TLSv1.3","173","Application Data"
"229","4.398740","192.168.0.22","144.195.36.164","TCP","54","63972  >  443 [ACK] Seq=4559 Ack=7792 Win=130816 Len=0"
"230","4.399454","144.195.36.164","192.168.0.22","TLSv1.3","1474","Application Data"
"231","4.399454","144.195.36.164","192.168.0.22","TLSv1.3","1434","Application Data"
"232","4.399454","144.195.36.164","192.168.0.22","TLSv1.3","176","Application Data, Application Data"
"233","4.399522","192.168.0.22","144.195.36.164","TCP","54","63972  >  443 [ACK] Seq=4559 Ack=10714 Win=131840 Len=0"
"234","4.405924","144.195.36.164","192.168.0.22","TLSv1.3","115","Application Data"
"235","4.406160","144.195.36.164","192.168.0.22","TLSv1.3","115","Application Data"
"236","4.406211","192.168.0.22","144.195.36.164","TCP","54","63972  >  443 [ACK] Seq=4559 Ack=10836 Win=131840 Len=0"
"237","4.406341","192.168.0.22","144.195.36.164","TLSv1.3","97","Application Data"
"238","4.432638","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0x86af A BRW184F32B26726"
