"No.","Time","Source","Destination","Protocol","Length","Info"
"44","2.659921","192.168.0.22","170.114.52.5","TCP","54","64012  >  443 [ACK] Seq=518 Ack=3944 Win=131840 Len=0"
"45","2.660447","192.168.0.1","192.168.0.22","DNS","78","Standard query response 0x3fa4 No such name A wpad.flets-west.jp"
"46","2.661365","192.168.0.22","192.168.0.1","DNS","73","Standard query 0xbb35 A wpad.iptvf.jp"
"47","2.662309","192.168.0.1","192.168.0.22","DNS","73","Standard query response 0xbb35 No such name A wpad.iptvf.jp"
"48","2.669657","192.168.0.22","170.114.52.5","TLSv1.3","134","Change Cipher Spec, Application Data"
"49","2.669957","192.168.0.22","170.114.52.5","TLSv1.3","3149","Application Data"
"50","2.675469","170.114.52.5","192.168.0.22","TCP","54","443  >  64012 [ACK] Seq=3944 Ack=598 Win=57344 Len=0"
"51","2.675743","170.114.52.5","192.168.0.22","TCP","54","443  >  64012 [ACK] Seq=3944 Ack=2018 Win=57344 Len=0"
"52","2.676044","170.114.52.5","192.168.0.22","TCP","54","443  >  64012 [ACK] Seq=3944 Ack=3438 Win=57344 Len=0"
"53","2.676044","170.114.52.5","192.168.0.22","TCP","54","443  >  64012 [ACK] Seq=3944 Ack=3693 Win=57344 Len=0"
"54","2.732791","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"55","3.137364","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"56","3.172033","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"57","3.172033","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"58","3.172033","170.114.52.5","192.168.0.22","TLSv1.3","1310","Application Data"
"59","3.172033","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"60","3.172033","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"61","3.172033","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"62","3.172033","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"63","3.172033","170.114.52.5","192.168.0.22","TLSv1.3","1407","Application Data, Application Data"
"64","3.172033","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"65","3.172033","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"66","3.172033","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"67","3.172033","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"68","3.172033","170.114.52.5","192.168.0.22","TLSv1.3","356","Application Data"
"69","3.172033","170.114.52.5","192.168.0.22","TLSv1.3","81","Application Data"
"70","3.172033","170.114.52.5","192.168.0.22","TCP","81","[TCP Retransmission] 443  >  64012 [PSH, ACK] Seq=21055 Ack=3693 Win=65536 Len=27"
"71","3.172575","192.168.0.22","170.114.52.5","TCP","66","64012  >  443 [ACK] Seq=3693 Ack=21082 Win=131840 Len=0 SLE=21055 SRE=21082"
"72","3.445674","192.168.0.22","144.195.11.254","TCP","66","64015  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"73","3.445783","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x72c2 AAAA zoompaoal254zc.pao.zoom.us"
"74","3.446005","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x3732 AAAA zoomdcahj253zc.dca.zoom.us"
"75","3.446207","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xe75d AAAA zoomdcahi253zc.dca.zoom.us"
"76","3.446280","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xca6b AAAA zoompaoaf254zc.pao.zoom.us"
"77","3.456545","192.168.0.22","206.247.10.253","TCP","66","64016  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"78","3.456806","192.168.0.22","144.195.5.254","TCP","66","64017  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"79","3.456980","192.168.0.22","206.247.11.253","TCP","66","64018  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"80","3.478806","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xca6b AAAA zoompaoaf254zc.pao.zoom.us"
"81","3.478806","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x3732 AAAA zoomdcahj253zc.dca.zoom.us"
"82","3.478823","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x72c2 AAAA zoompaoal254zc.pao.zoom.us"
"83","3.478824","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xe75d AAAA zoomdcahi253zc.dca.zoom.us"
"84","3.480543","192.168.0.1","192.168.0.22","DNS","86","Standard query response 0x72c2 AAAA zoompaoal254zc.pao.zoom.us"
"85","3.480774","192.168.0.1","192.168.0.22","DNS","86","Standard query response 0x3732 AAAA zoomdcahj253zc.dca.zoom.us"
"86","3.481365","192.168.0.1","192.168.0.22","DNS","86","Standard query response 0xca6b AAAA zoompaoaf254zc.pao.zoom.us"
"87","3.481594","192.168.0.1","192.168.0.22","DNS","86","Standard query response 0xca6b AAAA zoompaoaf254zc.pao.zoom.us"
"88","3.481721","192.168.0.1","192.168.0.22","DNS","86","Standard query response 0x3732 AAAA zoomdcahj253zc.dca.zoom.us"
"89","3.481932","192.168.0.1","192.168.0.22","DNS","86","Standard query response 0x72c2 AAAA zoompaoal254zc.pao.zoom.us"
"90","3.485949","192.168.0.1","192.168.0.22","DNS","173","Standard query response 0xe75d AAAA zoomdcahi253zc.dca.zoom.us SOA ns-1777.awsdns-30.co.uk"
"91","3.599380","144.195.5.254","192.168.0.22","TCP","66","443  >  64017 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"92","3.599479","192.168.0.22","144.195.5.254","TCP","54","64017  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"93","3.599922","192.168.0.22","144.195.5.254","TLSv1.3","571","Client Hello"
"94","3.600000","144.195.11.254","192.168.0.22","TCP","66","443  >  64015 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"95","3.600055","192.168.0.22","144.195.11.254","TCP","54","64015  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"96","3.600284","192.168.0.22","144.195.11.254","TLSv1.3","571","Client Hello"
"97","3.683419","206.247.10.253","192.168.0.22","TCP","66","443  >  64016 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"98","3.683419","206.247.11.253","192.168.0.22","TCP","66","443  >  64018 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"99","3.683628","192.168.0.22","206.247.10.253","TCP","54","64016  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"100","3.683687","192.168.0.22","206.247.11.253","TCP","54","64018  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"101","3.683989","192.168.0.22","206.247.10.253","TLSv1.3","571","Client Hello"
"102","3.684280","192.168.0.22","206.247.11.253","TLSv1.3","571","Client Hello"
"103","3.719959","144.195.5.254","192.168.0.22","TCP","54","443  >  64017 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"104","3.719959","144.195.5.254","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"105","3.720319","192.168.0.22","144.195.5.254","TLSv1.3","577","Change Cipher Spec, Client Hello"
"106","3.721125","144.195.11.254","192.168.0.22","TCP","54","443  >  64015 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"107","3.721125","144.195.11.254","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"108","3.721310","192.168.0.22","144.195.11.254","TLSv1.3","577","Change Cipher Spec, Client Hello"
"109","3.743783","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"110","3.888479","144.195.5.254","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"111","3.888479","144.195.5.254","192.168.0.22","TCP","1474","443  >  64017 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"112","3.888479","144.195.5.254","192.168.0.22","TCP","1310","443  >  64017 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"113","3.888479","144.195.5.254","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"114","3.888479","144.195.11.254","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"115","3.888479","144.195.11.254","192.168.0.22","TCP","1474","443  >  64015 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"116","3.888479","144.195.11.254","192.168.0.22","TCP","1310","443  >  64015 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"117","3.888479","144.195.11.254","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"118","3.888479","206.247.10.253","192.168.0.22","TCP","54","443  >  64016 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"119","3.888479","206.247.10.253","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"120","3.888479","206.247.11.253","192.168.0.22","TCP","54","443  >  64018 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"121","3.888479","206.247.11.253","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"122","3.888923","192.168.0.22","144.195.5.254","TCP","54","64017  >  443 [ACK] Seq=1041 Ack=5110 Win=131840 Len=0"
"123","3.888981","192.168.0.22","144.195.11.254","TCP","54","64015  >  443 [ACK] Seq=1041 Ack=5110 Win=131840 Len=0"
"124","3.891619","192.168.0.22","144.195.5.254","TLSv1.3","128","Application Data"
"125","3.891759","192.168.0.22","144.195.5.254","TLSv1.3","201","Application Data"
"126","3.893467","192.168.0.22","144.195.11.254","TLSv1.3","128","Application Data"
"127","3.893604","192.168.0.22","144.195.11.254","TLSv1.3","201","Application Data"
"128","3.893777","192.168.0.22","206.247.10.253","TLSv1.3","577","Change Cipher Spec, Client Hello"
"129","3.893938","192.168.0.22","206.247.11.253","TLSv1.3","577","Change Cipher Spec, Client Hello"
"130","4.009480","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"131","4.009733","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"132","4.009876","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"133","4.010527","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0x376b A BRW184F32B26726"
"134","4.010681","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0x376b A BRW184F32B26726"
"135","4.011061","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"136","4.011139","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"137","4.011567","144.195.5.254","192.168.0.22","TLSv1.3","133","Application Data"
"138","4.011567","144.195.5.254","192.168.0.22","TLSv1.3","133","Application Data"
"139","4.011567","144.195.5.254","192.168.0.22","TLSv1.3","122","Application Data"
"140","4.011637","192.168.0.22","144.195.5.254","TCP","54","64017  >  443 [ACK] Seq=1262 Ack=5336 Win=131584 Len=0"
"141","4.011947","192.168.0.22","144.195.5.254","TLSv1.3","1145","Application Data"
"142","4.014158","144.195.11.254","192.168.0.22","TLSv1.3","133","Application Data"
"143","4.014365","144.195.11.254","192.168.0.22","TLSv1.3","133","Application Data"
"144","4.014389","192.168.0.22","144.195.11.254","TCP","54","64015  >  443 [ACK] Seq=1262 Ack=5268 Win=131840 Len=0"
"145","4.014779","144.195.11.254","192.168.0.22","TLSv1.3","122","Application Data"
"146","4.014989","192.168.0.22","144.195.11.254","TLSv1.3","1145","Application Data"
"147","4.093322","206.247.10.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"148","4.093322","206.247.10.253","192.168.0.22","TCP","1474","443  >  64016 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"149","4.093322","206.247.10.253","192.168.0.22","TCP","1310","443  >  64016 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"150","4.093322","206.247.10.253","192.168.0.22","TLSv1.3","972","Application Data, Application Data, Application Data"
"151","4.093322","206.247.11.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"152","4.093322","206.247.11.253","192.168.0.22","TCP","1474","443  >  64018 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"153","4.093322","206.247.11.253","192.168.0.22","TCP","1310","443  >  64018 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"154","4.093322","206.247.11.253","192.168.0.22","TLSv1.3","972","Application Data, Application Data, Application Data"
"155","4.093702","192.168.0.22","206.247.10.253","TCP","54","64016  >  443 [ACK] Seq=1041 Ack=5114 Win=131840 Len=0"
"156","4.093749","192.168.0.22","206.247.11.253","TCP","54","64018  >  443 [ACK] Seq=1041 Ack=5114 Win=131840 Len=0"
"157","4.095845","192.168.0.22","206.247.10.253","TLSv1.3","128","Application Data"
"158","4.096012","192.168.0.22","206.247.10.253","TLSv1.3","201","Application Data"
"159","4.097951","192.168.0.22","206.247.11.253","TLSv1.3","128","Application Data"
"160","4.098113","192.168.0.22","206.247.11.253","TLSv1.3","201","Application Data"
"161","4.133172","144.195.5.254","192.168.0.22","TLSv1.3","941","Application Data"
"162","4.134498","192.168.0.22","206.247.10.253","TLSv1.3","78","Application Data"
"163","4.134636","192.168.0.22","206.247.10.253","TCP","54","64016  >  443 [FIN, ACK] Seq=1286 Ack=5114 Win=131840 Len=0"
"164","4.134904","192.168.0.22","206.247.11.253","TLSv1.3","78","Application Data"
"165","4.134972","192.168.0.22","206.247.11.253","TCP","54","64018  >  443 [FIN, ACK] Seq=1286 Ack=5114 Win=131840 Len=0"
"166","4.135209","192.168.0.22","144.195.5.254","TLSv1.3","88","Application Data"
"167","4.135329","192.168.0.22","144.195.5.254","TLSv1.3","78","Application Data"
"168","4.135398","192.168.0.22","144.195.5.254","TCP","54","64017  >  443 [FIN, ACK] Seq=2411 Ack=6223 Win=130816 Len=0"
"169","4.135614","192.168.0.22","144.195.11.254","TLSv1.3","88","Application Data"
"170","4.135714","192.168.0.22","144.195.11.254","TLSv1.3","78","Application Data"
"171","4.135766","192.168.0.22","144.195.11.254","TCP","54","64015  >  443 [FIN, ACK] Seq=2411 Ack=5336 Win=131584 Len=0"
"172","4.136973","144.195.11.254","192.168.0.22","TLSv1.3","941","Application Data"
"173","4.137063","192.168.0.22","144.195.11.254","TCP","54","64015  >  443 [RST, ACK] Seq=2412 Ack=6223 Win=0 Len=0"
"174","4.237294","192.168.0.22","192.168.0.1","DNS","87","Standard query 0x0d9f A zoompaoal225mmr.pao.zoom.us"
"175","4.237419","192.168.0.22","192.168.0.1","DNS","87","Standard query 0xf8e7 AAAA zoompaoal225mmr.pao.zoom.us"
"176","4.272714","192.168.0.22","192.168.0.1","DNS","87","Standard query 0xf8e7 AAAA zoompaoal225mmr.pao.zoom.us"
"177","4.272714","192.168.0.22","192.168.0.1","DNS","87","Standard query 0x0d9f A zoompaoal225mmr.pao.zoom.us"
"178","4.298243","144.195.5.254","192.168.0.22","TLSv1.3","78","Application Data"
"179","4.298243","144.195.5.254","192.168.0.22","TCP","54","443  >  64017 [FIN, ACK] Seq=6247 Ack=2387 Win=49152 Len=0"
"180","4.298243","144.195.5.254","192.168.0.22","TCP","54","443  >  64017 [RST] Seq=6223 Win=0 Len=0"
"181","4.298243","144.195.5.254","192.168.0.22","TCP","54","443  >  64017 [RST] Seq=6223 Win=0 Len=0"
"182","4.298243","144.195.11.254","192.168.0.22","TLSv1.3","78","Application Data"
"183","4.298243","144.195.11.254","192.168.0.22","TCP","54","443  >  64015 [RST, ACK] Seq=6247 Ack=2412 Win=49152 Len=0"
"184","4.298243","206.247.10.253","192.168.0.22","TLSv1.3","133","Application Data"
"185","4.298243","206.247.10.253","192.168.0.22","TLSv1.3","133","Application Data"
"186","4.298243","206.247.10.253","192.168.0.22","TLSv1.3","122","Application Data"
"187","4.298243","206.247.11.253","192.168.0.22","TLSv1.3","133","Application Data"
"188","4.298243","206.247.11.253","192.168.0.22","TLSv1.3","133","Application Data"
"189","4.298243","206.247.11.253","192.168.0.22","TLSv1.3","122","Application Data"
"190","4.298487","192.168.0.22","144.195.5.254","TCP","54","64017  >  443 [RST, ACK] Seq=2412 Ack=6247 Win=0 Len=0"
"191","4.298678","192.168.0.22","206.247.10.253","TCP","54","64016  >  443 [RST, ACK] Seq=1287 Ack=5193 Win=0 Len=0"
"192","4.298768","192.168.0.22","206.247.11.253","TCP","54","64018  >  443 [RST, ACK] Seq=1287 Ack=5193 Win=0 Len=0"
"193","4.304674","192.168.0.1","192.168.0.22","DNS","103","Standard query response 0x0d9f A zoompaoal225mmr.pao.zoom.us A 144.195.11.225"
"194","4.305981","192.168.0.22","144.195.11.225","TCP","66","64019  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"195","4.311011","206.247.10.253","192.168.0.22","TLSv1.3","78","Application Data"
"196","4.311011","206.247.10.253","192.168.0.22","TCP","54","443  >  64016 [FIN, ACK] Seq=5364 Ack=1286 Win=49152 Len=0"
"197","4.311011","206.247.10.253","192.168.0.22","TCP","54","443  >  64016 [ACK] Seq=5365 Ack=1287 Win=49152 Len=0"
"198","4.312693","192.168.0.1","192.168.0.22","DNS","172","Standard query response 0xf8e7 AAAA zoompaoal225mmr.pao.zoom.us SOA ns-1403.awsdns-47.org"
"199","4.323015","206.247.11.253","192.168.0.22","TLSv1.3","78","Application Data"
"200","4.323302","206.247.11.253","192.168.0.22","TCP","54","443  >  64018 [FIN, ACK] Seq=5364 Ack=1287 Win=49152 Len=0"
"201","4.427935","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0x376b A BRW184F32B26726"
"202","4.428037","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0x376b A BRW184F32B26726"
"203","4.430992","144.195.11.225","192.168.0.22","TCP","66","443  >  64019 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"204","4.431102","192.168.0.22","144.195.11.225","TCP","54","64019  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"205","4.431594","192.168.0.22","144.195.11.225","TLSv1.3","571","Client Hello"
"206","4.605719","144.195.11.225","192.168.0.22","TCP","54","443  >  64019 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"207","4.605719","144.195.11.225","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"208","4.606155","192.168.0.22","144.195.11.225","TLSv1.3","577","Change Cipher Spec, Client Hello"
"209","4.733202","144.195.11.225","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"210","4.733202","144.195.11.225","192.168.0.22","TCP","1474","443  >  64019 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"211","4.733202","144.195.11.225","192.168.0.22","TCP","1310","443  >  64019 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"212","4.733404","192.168.0.22","144.195.11.225","TCP","54","64019  >  443 [ACK] Seq=1041 Ack=4196 Win=131840 Len=0"
"213","4.733968","144.195.11.225","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"214","4.734033","192.168.0.22","144.195.11.225","TCP","54","64019  >  443 [ACK] Seq=1041 Ack=5110 Win=131072 Len=0"
"215","4.735923","192.168.0.22","144.195.11.225","TLSv1.3","128","Application Data"
"216","4.736132","192.168.0.22","144.195.11.225","TLSv1.3","203","Application Data"
"217","4.752774","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"218","4.768126","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"219","4.861669","144.195.11.225","192.168.0.22","TLSv1.3","133","Application Data"
"220","4.861669","144.195.11.225","192.168.0.22","TLSv1.3","133","Application Data"
"221","4.861795","192.168.0.22","144.195.11.225","TCP","54","64019  >  443 [ACK] Seq=1264 Ack=5268 Win=130816 Len=0"
"222","4.861971","144.195.11.225","192.168.0.22","TLSv1.3","122","Application Data"
"223","4.862884","192.168.0.22","144.195.11.225","TLSv1.3","3349","Application Data"
"224","5.018707","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"225","5.018873","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"226","5.019126","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"227","5.019239","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"228","5.038678","144.195.11.225","192.168.0.22","TCP","54","443  >  64019 [ACK] Seq=5336 Ack=4104 Win=53248 Len=0"
"229","5.038678","144.195.11.225","192.168.0.22","TLSv1.3","97","Application Data"
"230","5.045090","144.195.11.225","192.168.0.22","TCP","1474","443  >  64019 [ACK] Seq=5379 Ack=4559 Win=57344 Len=1420 [TCP segment of a reassembled PDU]"
"231","5.045196","192.168.0.22","144.195.11.225","TCP","54","64019  >  443 [ACK] Seq=4559 Ack=6799 Win=131840 Len=0"
"232","5.045344","144.195.11.225","192.168.0.22","TLSv1.3","769","Application Data"
"233","5.045344","144.195.11.225","192.168.0.22","TLSv1.3","213","Application Data"
"234","5.045344","144.195.11.225","192.168.0.22","TLSv1.3","173","Application Data"
"235","5.045425","192.168.0.22","144.195.11.225","TCP","54","64019  >  443 [ACK] Seq=4559 Ack=7792 Win=130816 Len=0"
