"No.","Time","Source","Destination","Protocol","Length","Info"
"70","3.674979","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","566","NOTIFY * HTTP/1.1 "
"71","3.727025","192.168.0.22","239.255.255.250","SSDP","547","NOTIFY * HTTP/1.1 "
"72","3.727354","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","576","NOTIFY * HTTP/1.1 "
"73","3.792282","192.168.0.22","239.255.255.250","SSDP","539","NOTIFY * HTTP/1.1 "
"74","3.792603","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","568","NOTIFY * HTTP/1.1 "
"75","3.792885","192.168.0.22","239.255.255.250","SSDP","537","NOTIFY * HTTP/1.1 "
"76","3.793173","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","566","NOTIFY * HTTP/1.1 "
"77","3.807898","192.168.0.22","239.255.255.250","SSDP","549","NOTIFY * HTTP/1.1 "
"78","3.808232","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","578","NOTIFY * HTTP/1.1 "
"79","3.808694","192.168.0.22","239.255.255.250","SSDP","492","NOTIFY * HTTP/1.1 "
"80","3.809036","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","521","NOTIFY * HTTP/1.1 "
"81","3.826859","192.168.0.22","23.55.45.91","TCP","54","63761  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1023 Len=0"
"82","3.827081","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"83","3.843688","192.168.0.22","239.255.255.250","SSDP","547","NOTIFY * HTTP/1.1 "
"84","3.844081","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","576","NOTIFY * HTTP/1.1 "
"85","3.861085","192.168.0.22","239.255.255.250","SSDP","537","NOTIFY * HTTP/1.1 "
"86","3.861426","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","566","NOTIFY * HTTP/1.1 "
"87","4.008211","192.168.0.22","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"88","4.008424","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","512","NOTIFY * HTTP/1.1 "
"89","4.051317","192.168.0.22","239.255.255.250","SSDP","549","NOTIFY * HTTP/1.1 "
"90","4.051545","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","578","NOTIFY * HTTP/1.1 "
"91","4.100454","192.168.0.22","239.255.255.250","SSDP","492","NOTIFY * HTTP/1.1 "
"92","4.100689","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","521","NOTIFY * HTTP/1.1 "
"93","4.100846","192.168.0.22","239.255.255.250","SSDP","547","NOTIFY * HTTP/1.1 "
"94","4.100952","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","576","NOTIFY * HTTP/1.1 "
"95","4.175764","192.168.0.22","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"96","4.176008","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","512","NOTIFY * HTTP/1.1 "
"97","4.202509","192.168.0.22","239.255.255.250","SSDP","539","NOTIFY * HTTP/1.1 "
"98","4.202745","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","568","NOTIFY * HTTP/1.1 "
"99","4.227297","192.168.0.22","239.255.255.250","SSDP","492","NOTIFY * HTTP/1.1 "
"100","4.227536","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","521","NOTIFY * HTTP/1.1 "
"101","4.228050","192.168.0.22","192.168.0.1","DNS","89","Standard query 0x78cf A BRW184F32B26726.flets-west.jp"
"102","4.228451","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"103","4.228575","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"104","4.228748","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 AAAA BRW184F32B26726.local, ""QM"" question"
"105","4.228812","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 AAAA BRW184F32B26726.local, ""QM"" question"
"106","4.229523","192.168.0.1","192.168.0.22","DNS","89","Standard query response 0x78cf No such name A BRW184F32B26726.flets-west.jp"
"107","4.229996","192.168.0.22","192.168.0.1","DNS","84","Standard query 0x25e0 A BRW184F32B26726.iptvf.jp"
"108","4.280317","192.168.0.1","192.168.0.22","DNS","84","Standard query response 0x25e0 No such name A BRW184F32B26726.iptvf.jp"
"109","4.280702","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"110","4.280860","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"111","4.280947","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"112","4.281075","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 AAAA BRW184F32B26726.local, ""QM"" question"
"113","4.281144","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 AAAA BRW184F32B26726.local, ""QM"" question"
"114","4.281478","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0xb6da A BRW184F32B26726"
"115","4.281614","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0xb6da A BRW184F32B26726"
"116","4.282058","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0x528d AAAA BRW184F32B26726"
"117","4.282262","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0x528d AAAA BRW184F32B26726"
"118","4.394821","192.168.0.22","192.168.0.1","DNS","76","Standard query 0xae47 A us05www3.zoom.us"
"119","4.400771","192.168.0.1","192.168.0.22","DNS","114","Standard query response 0xae47 A us05www3.zoom.us CNAME us05web.zoom.us A 170.114.52.5"
"120","4.412207","192.168.0.22","170.114.52.5","TCP","66","64124  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"121","4.418105","170.114.52.5","192.168.0.22","TCP","66","443  >  64124 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1420 SACK_PERM WS=8192"
"122","4.418203","192.168.0.22","170.114.52.5","TCP","54","64124  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"123","4.428618","192.168.0.22","170.114.52.5","TLSv1.3","571","Client Hello"
"124","4.474209","192.168.0.22","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"125","4.474437","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","512","NOTIFY * HTTP/1.1 "
"126","4.484532","170.114.52.5","192.168.0.22","TCP","54","443  >  64124 [ACK] Seq=1 Ack=518 Win=57344 Len=0"
"127","4.566859","192.168.0.22","239.255.255.250","SSDP","539","NOTIFY * HTTP/1.1 "
"128","4.567077","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","568","NOTIFY * HTTP/1.1 "
"129","4.582437","192.168.0.22","239.255.255.250","SSDP","549","NOTIFY * HTTP/1.1 "
"130","4.582687","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","578","NOTIFY * HTTP/1.1 "
"131","4.595999","170.114.52.5","192.168.0.22","TLSv1.3","1474","Server Hello, Change Cipher Spec"
"132","4.595999","170.114.52.5","192.168.0.22","TCP","682","443  >  64124 [PSH, ACK] Seq=1421 Ack=518 Win=65536 Len=628 [TCP segment of a reassembled PDU]"
"133","4.595999","170.114.52.5","192.168.0.22","TCP","1474","443  >  64124 [ACK] Seq=2049 Ack=518 Win=65536 Len=1420 [TCP segment of a reassembled PDU]"
"134","4.595999","170.114.52.5","192.168.0.22","TLSv1.3","529","Application Data"
"135","4.596189","192.168.0.22","170.114.52.5","TCP","54","64124  >  443 [ACK] Seq=518 Ack=3944 Win=131840 Len=0"
"136","4.598199","192.168.0.22","239.255.255.250","SSDP","547","NOTIFY * HTTP/1.1 "
"137","4.598346","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","576","NOTIFY * HTTP/1.1 "
"138","4.604160","192.168.0.22","170.114.52.5","TLSv1.3","134","Change Cipher Spec, Application Data"
"139","4.604371","192.168.0.22","170.114.52.5","TLSv1.3","3152","Application Data"
"140","4.610260","170.114.52.5","192.168.0.22","TCP","54","443  >  64124 [ACK] Seq=3944 Ack=598 Win=57344 Len=0"
"141","4.610395","170.114.52.5","192.168.0.22","TCP","54","443  >  64124 [ACK] Seq=3944 Ack=2018 Win=57344 Len=0"
"142","4.610395","170.114.52.5","192.168.0.22","TCP","54","443  >  64124 [ACK] Seq=3944 Ack=3696 Win=57344 Len=0"
"143","4.623410","192.168.0.22","192.168.0.1","DNS","78","Standard query 0xcf3c A wpad.flets-west.jp"
"144","4.629188","192.168.0.1","192.168.0.22","DNS","78","Standard query response 0xcf3c No such name A wpad.flets-west.jp"
"145","4.629394","192.168.0.22","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"146","4.629574","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","512","NOTIFY * HTTP/1.1 "
"147","4.629732","192.168.0.22","239.255.255.250","SSDP","492","NOTIFY * HTTP/1.1 "
"148","4.629867","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","521","NOTIFY * HTTP/1.1 "
"149","4.630041","192.168.0.22","192.168.0.1","DNS","73","Standard query 0x9f32 A wpad.iptvf.jp"
"150","4.631364","192.168.0.1","192.168.0.22","DNS","73","Standard query response 0x9f32 No such name A wpad.iptvf.jp"
"151","4.645578","192.168.0.22","239.255.255.250","SSDP","537","NOTIFY * HTTP/1.1 "
"152","4.645816","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","566","NOTIFY * HTTP/1.1 "
"153","4.691841","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0x528d AAAA BRW184F32B26726"
"154","4.691873","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0xb6da A BRW184F32B26726"
"155","4.691961","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0xb6da A BRW184F32B26726"
"156","4.691962","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0x528d AAAA BRW184F32B26726"
"157","4.753468","192.168.0.22","239.255.255.250","SSDP","537","NOTIFY * HTTP/1.1 "
"158","4.753692","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","566","NOTIFY * HTTP/1.1 "
"159","4.753876","192.168.0.22","239.255.255.250","SSDP","547","NOTIFY * HTTP/1.1 "
"160","4.754026","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","576","NOTIFY * HTTP/1.1 "
"161","4.769525","192.168.0.22","239.255.255.250","SSDP","547","NOTIFY * HTTP/1.1 "
"162","4.769810","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","576","NOTIFY * HTTP/1.1 "
"163","4.784886","192.168.0.22","239.255.255.250","SSDP","549","NOTIFY * HTTP/1.1 "
"164","4.785121","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","578","NOTIFY * HTTP/1.1 "
"165","4.815932","192.168.0.22","239.255.255.250","SSDP","537","NOTIFY * HTTP/1.1 "
"166","4.816149","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","566","NOTIFY * HTTP/1.1 "
"167","4.831821","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"168","4.831861","192.168.0.22","239.255.255.250","SSDP","492","NOTIFY * HTTP/1.1 "
"169","4.832035","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","521","NOTIFY * HTTP/1.1 "
"170","4.955706","192.168.0.22","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"171","4.955949","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","512","NOTIFY * HTTP/1.1 "
"172","4.956113","192.168.0.22","239.255.255.250","SSDP","547","NOTIFY * HTTP/1.1 "
"173","4.956219","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","576","NOTIFY * HTTP/1.1 "
"174","5.032903","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"175","5.037047","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"176","5.037260","170.114.52.5","192.168.0.22","TLSv1.3","1429","Application Data, Application Data"
"177","5.037324","192.168.0.22","170.114.52.5","TCP","54","64124  >  443 [ACK] Seq=3696 Ack=6739 Win=131840 Len=0"
"178","5.045184","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"179","5.045419","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"180","5.045513","192.168.0.22","170.114.52.5","TCP","54","64124  >  443 [ACK] Seq=3696 Ack=9579 Win=131840 Len=0"
"181","5.045616","170.114.52.5","192.168.0.22","TCP","1310","443  >  64124 [PSH, ACK] Seq=9579 Ack=3696 Win=65536 Len=1256 [TCP segment of a reassembled PDU]"
"182","5.045732","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"183","5.045779","192.168.0.22","170.114.52.5","TCP","54","64124  >  443 [ACK] Seq=3696 Ack=12255 Win=131840 Len=0"
"184","5.045862","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"185","5.045981","170.114.52.5","192.168.0.22","TLSv1.3","1444","Application Data, Application Data"
"186","5.046035","192.168.0.22","170.114.52.5","TCP","54","64124  >  443 [ACK] Seq=3696 Ack=15065 Win=131840 Len=0"
"187","5.098751","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"188","5.098751","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"189","5.098751","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"190","5.098751","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"191","5.099062","192.168.0.22","170.114.52.5","TCP","54","64124  >  443 [ACK] Seq=3696 Ack=20745 Win=131840 Len=0"
"192","5.099343","170.114.52.5","192.168.0.22","TLSv1.3","362","Application Data"
"193","5.099343","170.114.52.5","192.168.0.22","TLSv1.3","81","Application Data"
"194","5.099343","170.114.52.5","192.168.0.22","TCP","81","[TCP Retransmission] 443  >  64124 [PSH, ACK] Seq=21053 Ack=3696 Win=65536 Len=27"
"195","5.099407","192.168.0.22","170.114.52.5","TCP","66","64124  >  443 [ACK] Seq=3696 Ack=21080 Win=131584 Len=0 SLE=21053 SRE=21080"
"196","5.140669","192.168.0.22","100.126.106.86","TCP","66","[TCP Retransmission] 64121  >  7680 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"197","5.140669","192.168.0.22","100.126.117.182","TCP","66","[TCP Retransmission] 64122  >  7680 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"198","5.140668","192.168.0.22","192.168.11.20","TCP","66","[TCP Retransmission] 64123  >  7680 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"199","5.140669","192.168.0.22","192.168.11.15","TCP","66","[TCP Retransmission] 64120  >  7680 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"200","5.202771","192.168.0.22","239.255.255.250","SSDP","537","NOTIFY * HTTP/1.1 "
"201","5.202919","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","566","NOTIFY * HTTP/1.1 "
"202","5.217939","192.168.0.22","239.255.255.250","SSDP","549","NOTIFY * HTTP/1.1 "
"203","5.218208","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","578","NOTIFY * HTTP/1.1 "
"204","5.233735","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 AAAA BRW184F32B26726.local, ""QM"" question"
"205","5.233993","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 AAAA BRW184F32B26726.local, ""QM"" question"
"206","5.234151","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"207","5.234280","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"208","5.279553","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"209","5.279658","192.168.0.22","239.255.255.250","SSDP","549","NOTIFY * HTTP/1.1 "
"210","5.279770","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"211","5.279817","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","578","NOTIFY * HTTP/1.1 "
"212","5.280010","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 AAAA BRW184F32B26726.local, ""QM"" question"
"213","5.280140","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 AAAA BRW184F32B26726.local, ""QM"" question"
"214","5.310865","192.168.0.22","239.255.255.250","SSDP","547","NOTIFY * HTTP/1.1 "
"215","5.311016","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","576","NOTIFY * HTTP/1.1 "
"216","5.331965","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xa0a7 A zoomdcajf253zc.dca.zoom.us"
"217","5.331991","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xb22f A zoompaobb253zc.pao.zoom.us"
"218","5.331997","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x604a A zoompaoba253zc.pao.zoom.us"
"219","5.332033","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xebe5 AAAA zoompaobb253zc.pao.zoom.us"
"220","5.332128","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xca65 A zoomdcaiu253zc.dca.zoom.us"
"221","5.332213","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xa3ca AAAA zoompaoba253zc.pao.zoom.us"
"222","5.332297","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x3e65 AAAA zoomdcajf253zc.dca.zoom.us"
"223","5.332448","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x8844 AAAA zoomdcaiu253zc.dca.zoom.us"
"224","5.338326","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0xa0a7 A zoomdcajf253zc.dca.zoom.us A 206.247.17.253"
"225","5.338578","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0xb22f A zoompaobb253zc.pao.zoom.us A 144.195.27.253"
"226","5.338921","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0x604a A zoompaoba253zc.pao.zoom.us A 144.195.26.253"
"227","5.339059","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0xca65 A zoomdcaiu253zc.dca.zoom.us A 206.247.16.253"
"228","5.339301","192.168.0.22","206.247.17.253","TCP","66","64127  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"229","5.340009","192.168.0.1","192.168.0.22","DNS","171","Standard query response 0xebe5 AAAA zoompaobb253zc.pao.zoom.us SOA ns-1403.awsdns-47.org"
"230","5.342869","192.168.0.22","239.255.255.250","SSDP","539","NOTIFY * HTTP/1.1 "
"231","5.343041","fe80::d3c6:378e:fe43:f907","ff02::c","SSDP","568","NOTIFY * HTTP/1.1 "
"232","5.348000","192.168.0.1","192.168.0.22","DNS","173","Standard query response 0x8844 AAAA zoomdcaiu253zc.dca.zoom.us SOA ns-1777.awsdns-30.co.uk"
"233","5.348228","192.168.0.1","192.168.0.22","DNS","171","Standard query response 0xa3ca AAAA zoompaoba253zc.pao.zoom.us SOA ns-1403.awsdns-47.org"
"234","5.348404","192.168.0.1","192.168.0.22","DNS","173","Standard query response 0x3e65 AAAA zoomdcajf253zc.dca.zoom.us SOA ns-1777.awsdns-30.co.uk"
"235","5.349267","192.168.0.22","144.195.27.253","TCP","66","64128  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
