"No.","Time","Source","Destination","Protocol","Length","Info"
"109","4.014569","144.195.39.253","192.168.0.22","TLSv1.3","122","Application Data"
"110","4.015002","192.168.0.22","144.195.39.253","TLSv1.3","1145","Application Data"
"111","4.073370","144.195.38.253","192.168.0.22","TLSv1.3","133","Application Data"
"112","4.073370","144.195.38.253","192.168.0.22","TLSv1.3","133","Application Data"
"113","4.073370","144.195.38.253","192.168.0.22","TLSv1.3","122","Application Data"
"114","4.073370","206.247.149.213","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"115","4.073370","206.247.149.213","192.168.0.22","TCP","1474","443  >  64283 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"116","4.073550","192.168.0.22","144.195.38.253","TCP","54","64285  >  443 [ACK] Seq=1262 Ack=5336 Win=131584 Len=0"
"117","4.073596","192.168.0.22","206.247.149.213","TCP","54","64283  >  443 [ACK] Seq=1041 Ack=2940 Win=131840 Len=0"
"118","4.073716","206.247.149.213","192.168.0.22","TCP","1310","443  >  64283 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"119","4.073716","206.247.149.213","192.168.0.22","TLSv1.3","972","Application Data, Application Data, Application Data"
"120","4.073716","206.247.148.213","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"121","4.073716","206.247.148.213","192.168.0.22","TCP","1474","443  >  64282 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"122","4.073716","206.247.148.213","192.168.0.22","TCP","1310","443  >  64282 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"123","4.073716","206.247.148.213","192.168.0.22","TLSv1.3","972","Application Data, Application Data, Application Data"
"124","4.073883","192.168.0.22","144.195.38.253","TLSv1.3","1145","Application Data"
"125","4.073985","192.168.0.22","206.247.149.213","TCP","54","64283  >  443 [ACK] Seq=1041 Ack=5114 Win=131840 Len=0"
"126","4.074011","192.168.0.22","206.247.148.213","TCP","54","64282  >  443 [ACK] Seq=1041 Ack=5114 Win=131840 Len=0"
"127","4.075862","192.168.0.22","206.247.149.213","TLSv1.3","128","Application Data"
"128","4.075999","192.168.0.22","206.247.149.213","TLSv1.3","201","Application Data"
"129","4.077788","192.168.0.22","206.247.148.213","TLSv1.3","128","Application Data"
"130","4.077921","192.168.0.22","206.247.148.213","TLSv1.3","201","Application Data"
"131","4.180089","144.195.39.253","192.168.0.22","TLSv1.3","933","Application Data"
"132","4.181526","192.168.0.22","206.247.148.213","TLSv1.3","78","Application Data"
"133","4.181738","192.168.0.22","206.247.148.213","TCP","54","64282  >  443 [FIN, ACK] Seq=1286 Ack=5114 Win=131840 Len=0"
"134","4.182077","192.168.0.22","206.247.149.213","TLSv1.3","78","Application Data"
"135","4.182160","192.168.0.22","206.247.149.213","TCP","54","64283  >  443 [FIN, ACK] Seq=1286 Ack=5114 Win=131840 Len=0"
"136","4.182468","192.168.0.22","144.195.38.253","TLSv1.3","88","Application Data"
"137","4.182557","192.168.0.22","144.195.38.253","TLSv1.3","78","Application Data"
"138","4.182638","192.168.0.22","144.195.38.253","TCP","54","64285  >  443 [FIN, ACK] Seq=2411 Ack=5336 Win=131584 Len=0"
"139","4.182989","192.168.0.22","144.195.39.253","TLSv1.3","88","Application Data"
"140","4.183064","192.168.0.22","144.195.39.253","TLSv1.3","78","Application Data"
"141","4.183113","192.168.0.22","144.195.39.253","TCP","54","64284  >  443 [FIN, ACK] Seq=2411 Ack=6215 Win=130816 Len=0"
"142","4.183154","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x2d42 A zoompaobo79mmr.pao.zoom.us"
"143","4.189667","192.168.0.1","192.168.0.22","DNS","102","Standard query response 0x2d42 A zoompaobo79mmr.pao.zoom.us A 144.195.40.79"
"144","4.190640","192.168.0.22","144.195.40.79","TCP","66","64286  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"145","4.201748","144.195.38.253","192.168.0.22","TLSv1.3","941","Application Data"
"146","4.201860","192.168.0.22","144.195.38.253","TCP","54","64285  >  443 [RST, ACK] Seq=2412 Ack=6223 Win=0 Len=0"
"147","4.278066","206.247.149.213","192.168.0.22","TLSv1.3","133","Application Data"
"148","4.278066","206.247.149.213","192.168.0.22","TLSv1.3","133","Application Data"
"149","4.278066","206.247.149.213","192.168.0.22","TLSv1.3","122","Application Data"
"150","4.278066","206.247.148.213","192.168.0.22","TLSv1.3","133","Application Data"
"151","4.278066","206.247.148.213","192.168.0.22","TLSv1.3","133","Application Data"
"152","4.278167","192.168.0.22","206.247.149.213","TCP","54","64283  >  443 [RST, ACK] Seq=1287 Ack=5193 Win=0 Len=0"
"153","4.278281","192.168.0.22","206.247.148.213","TCP","54","64282  >  443 [RST, ACK] Seq=1287 Ack=5193 Win=0 Len=0"
"154","4.278343","206.247.148.213","192.168.0.22","TLSv1.3","122","Application Data"
"155","4.291441","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x9187 AAAA zoompaobo79mmr.pao.zoom.us"
"156","4.298517","192.168.0.1","192.168.0.22","DNS","171","Standard query response 0x9187 AAAA zoompaobo79mmr.pao.zoom.us SOA ns-1403.awsdns-47.org"
"157","4.304644","144.195.39.253","192.168.0.22","TLSv1.3","78","Application Data"
"158","4.304644","144.195.39.253","192.168.0.22","TCP","54","443  >  64284 [RST, ACK] Seq=6239 Ack=2412 Win=49152 Len=0"
"159","4.304789","192.168.0.22","144.195.39.253","TCP","54","64284  >  443 [RST, ACK] Seq=2412 Ack=6239 Win=0 Len=0"
"160","4.309445","144.195.38.253","192.168.0.22","TLSv1.3","78","Application Data"
"161","4.309445","144.195.38.253","192.168.0.22","TCP","54","443  >  64285 [FIN, ACK] Seq=6247 Ack=2387 Win=49152 Len=0"
"162","4.309445","144.195.38.253","192.168.0.22","TCP","54","443  >  64285 [RST] Seq=5336 Win=0 Len=0"
"163","4.309445","144.195.38.253","192.168.0.22","TCP","54","443  >  64285 [RST] Seq=5336 Win=0 Len=0"
"164","4.315034","144.195.40.79","192.168.0.22","TCP","66","443  >  64286 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"165","4.315233","192.168.0.22","144.195.40.79","TCP","54","64286  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"166","4.316085","192.168.0.22","144.195.40.79","TLSv1.3","571","Client Hello"
"167","4.337323","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"168","4.380656","206.247.149.213","192.168.0.22","TLSv1.3","78","Application Data"
"169","4.380656","206.247.149.213","192.168.0.22","TCP","54","443  >  64283 [FIN, ACK] Seq=5364 Ack=1287 Win=49152 Len=0"
"170","4.380656","206.247.148.213","192.168.0.22","TLSv1.3","78","Application Data"
"171","4.380656","206.247.148.213","192.168.0.22","TCP","54","443  >  64282 [FIN, ACK] Seq=5364 Ack=1287 Win=49152 Len=0"
"172","4.482715","144.195.40.79","192.168.0.22","TCP","54","443  >  64286 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"173","4.482715","144.195.40.79","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"174","4.483092","192.168.0.22","144.195.40.79","TLSv1.3","577","Change Cipher Spec, Client Hello"
"175","4.608983","144.195.40.79","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"176","4.609168","144.195.40.79","192.168.0.22","TCP","1474","443  >  64286 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"177","4.609244","192.168.0.22","144.195.40.79","TCP","54","64286  >  443 [ACK] Seq=1041 Ack=2940 Win=131840 Len=0"
"178","4.609340","144.195.40.79","192.168.0.22","TCP","1310","443  >  64286 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"179","4.610163","144.195.40.79","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"180","4.610204","192.168.0.22","144.195.40.79","TCP","54","64286  >  443 [ACK] Seq=1041 Ack=5110 Win=131840 Len=0"
"181","4.611962","192.168.0.22","144.195.40.79","TLSv1.3","128","Application Data"
"182","4.612150","192.168.0.22","144.195.40.79","TLSv1.3","203","Application Data"
"183","4.736817","144.195.40.79","192.168.0.22","TLSv1.3","133","Application Data"
"184","4.736817","144.195.40.79","192.168.0.22","TLSv1.3","133","Application Data"
"185","4.736817","144.195.40.79","192.168.0.22","TLSv1.3","122","Application Data"
"186","4.736924","192.168.0.22","144.195.40.79","TCP","54","64286  >  443 [ACK] Seq=1264 Ack=5336 Win=131584 Len=0"
"187","4.737487","192.168.0.22","144.195.40.79","TLSv1.3","3348","Application Data"
"188","4.892599","144.195.40.79","192.168.0.22","TCP","54","443  >  64286 [ACK] Seq=5336 Ack=4104 Win=53248 Len=0"
"189","4.892599","144.195.40.79","192.168.0.22","TLSv1.3","97","Application Data"
"190","4.892599","144.195.40.79","192.168.0.22","TCP","1474","443  >  64286 [ACK] Seq=5379 Ack=4558 Win=57344 Len=1420 [TCP segment of a reassembled PDU]"
"191","4.892599","144.195.40.79","192.168.0.22","TLSv1.3","769","Application Data"
"192","4.892599","144.195.40.79","192.168.0.22","TLSv1.3","213","Application Data"
"193","4.892599","144.195.40.79","192.168.0.22","TLSv1.3","173","Application Data"
"194","4.892599","144.195.40.79","192.168.0.22","TLSv1.3","1474","Application Data"
"195","4.892599","144.195.40.79","192.168.0.22","TLSv1.3","1434","Application Data"
"196","4.892599","144.195.40.79","192.168.0.22","TLSv1.3","115","Application Data"
"197","4.892599","144.195.40.79","192.168.0.22","TLSv1.3","115","Application Data"
"198","4.892599","144.195.40.79","192.168.0.22","TLSv1.3","115","Application Data"
"199","4.892870","192.168.0.22","144.195.40.79","TCP","54","64286  >  443 [ACK] Seq=4558 Ack=10775 Win=131840 Len=0"
"200","4.893034","192.168.0.22","144.195.40.79","TLSv1.3","97","Application Data"
"201","4.903086","192.168.0.22","144.195.40.79","TLSv1.3","126","Application Data"
"202","4.946074","192.168.0.22","144.195.40.79","TCP","66","64287  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"203","4.946259","192.168.0.22","144.195.40.79","TLSv1.3","393","Application Data"
"204","4.946356","192.168.0.22","144.195.40.79","TLSv1.3","316","Application Data"
"205","4.946469","192.168.0.22","144.195.40.79","TLSv1.3","329","Application Data"
"206","4.946541","192.168.0.22","144.195.40.79","TLSv1.3","282","Application Data"
"207","4.946664","192.168.0.22","144.195.40.79","TLSv1.3","270","Application Data"
"208","4.946766","192.168.0.22","144.195.40.79","TLSv1.3","291","Application Data"
"209","4.946867","192.168.0.22","144.195.40.79","TLSv1.3","236","Application Data"
"210","4.946954","192.168.0.22","144.195.40.79","TLSv1.3","271","Application Data"
"211","4.952515","192.168.0.22","144.195.40.79","TLSv1.3","254","Application Data"
"212","4.960040","192.168.0.22","170.114.15.96","TLSv1.2","459","Application Data"
"213","4.966690","192.168.0.22","144.195.40.79","TLSv1.3","353","Application Data"
"214","4.966991","192.168.0.22","144.195.40.79","TLSv1.3","291","Application Data"
"215","4.967188","192.168.0.22","144.195.40.79","TLSv1.3","277","Application Data"
"216","4.967364","192.168.0.22","144.195.40.79","TLSv1.3","277","Application Data"
"217","4.967524","192.168.0.22","144.195.40.79","TLSv1.3","271","Application Data"
"218","4.967668","192.168.0.22","144.195.40.79","TLSv1.3","354","Application Data"
"219","4.967822","192.168.0.22","144.195.40.79","TLSv1.3","352","Application Data"
"220","4.968010","192.168.0.22","144.195.40.79","TLSv1.3","280","Application Data"
"221","4.968138","192.168.0.22","144.195.40.79","TLSv1.3","1560","Application Data"
"222","4.968290","192.168.0.22","144.195.40.79","TLSv1.3","439","Application Data"
"223","4.968433","192.168.0.22","144.195.40.79","TLSv1.3","301","Application Data"
"224","4.968507","192.168.0.22","144.195.40.79","TLSv1.3","391","Application Data"
"225","4.968632","192.168.0.22","144.195.40.79","TLSv1.3","384","Application Data"
"226","4.968725","192.168.0.22","144.195.40.79","TLSv1.3","452","Application Data"
"227","4.968871","192.168.0.22","144.195.40.79","TLSv1.3","1474","Application Data"
"228","4.968999","192.168.0.22","144.195.40.79","TLSv1.3","740","Application Data"
"229","4.969134","192.168.0.22","144.195.40.79","TLSv1.3","304","Application Data"
"230","4.971954","192.168.0.22","144.195.40.79","TLSv1.3","481","Application Data"
"231","4.972153","192.168.0.22","144.195.40.79","TLSv1.3","521","Application Data"
"232","4.972337","192.168.0.22","144.195.40.79","TLSv1.3","326","Application Data"
"233","4.972431","192.168.0.22","144.195.40.79","TLSv1.3","432","Application Data"
"234","4.972559","192.168.0.22","144.195.40.79","TLSv1.3","366","Application Data"
"235","4.972712","192.168.0.22","144.195.40.79","TLSv1.3","447","Application Data"
"236","4.972838","192.168.0.22","144.195.40.79","TLSv1.3","280","Application Data"
"237","4.972973","192.168.0.22","144.195.40.79","TLSv1.3","245","Application Data"
"238","4.973052","192.168.0.22","144.195.40.79","TLSv1.3","336","Application Data"
"239","4.973170","192.168.0.22","144.195.40.79","TLSv1.3","338","Application Data"
"240","4.973244","192.168.0.22","144.195.40.79","TLSv1.3","352","Application Data"
"241","4.973368","192.168.0.22","144.195.40.79","TLSv1.3","437","Application Data"
"242","4.973489","192.168.0.22","144.195.40.79","TLSv1.3","441","Application Data"
"243","4.973626","192.168.0.22","144.195.40.79","TLSv1.3","437","Application Data"
"244","4.973761","192.168.0.22","144.195.40.79","TLSv1.3","441","Application Data"
"245","4.973884","192.168.0.22","144.195.40.79","TLSv1.3","437","Application Data"
"246","4.974005","192.168.0.22","144.195.40.79","TLSv1.3","441","Application Data"
"247","4.974125","192.168.0.22","144.195.40.79","TLSv1.3","437","Application Data"
"248","4.974258","192.168.0.22","144.195.40.79","TLSv1.3","441","Application Data"
"249","4.974397","192.168.0.22","144.195.40.79","TLSv1.3","1335","Application Data"
"250","4.974523","192.168.0.22","144.195.40.79","TLSv1.3","494","Application Data"
"251","4.974628","192.168.0.22","144.195.40.79","TLSv1.3","399","Application Data"
