"No.","Time","Source","Destination","Protocol","Length","Info"
"40","2.346028","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"41","2.346164","192.168.0.22","170.114.52.5","TCP","54","64060  >  443 [ACK] Seq=3691 Ack=9460 Win=131840 Len=0"
"42","2.346276","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"43","2.346276","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"44","2.346342","192.168.0.22","170.114.52.5","TCP","54","64060  >  443 [ACK] Seq=3691 Ack=12300 Win=131840 Len=0"
"45","2.346418","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"46","2.346418","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"47","2.346520","192.168.0.22","170.114.52.5","TCP","54","64060  >  443 [ACK] Seq=3691 Ack=15140 Win=131840 Len=0"
"48","2.346622","170.114.52.5","192.168.0.22","TLSv1.3","1146","Application Data"
"49","2.346680","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"50","2.346717","192.168.0.22","170.114.52.5","TCP","54","64060  >  443 [ACK] Seq=3691 Ack=17652 Win=131840 Len=0"
"51","2.346886","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"52","2.346988","170.114.52.5","192.168.0.22","TLSv1.3","1474","Application Data"
"53","2.346988","170.114.52.5","192.168.0.22","TLSv1.3","612","Application Data, Application Data"
"54","2.347100","192.168.0.22","170.114.52.5","TCP","54","64060  >  443 [ACK] Seq=3691 Ack=21050 Win=131840 Len=0"
"55","2.634039","192.168.0.22","144.195.5.254","TCP","66","64063  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"56","2.634335","192.168.0.22","192.168.0.1","DNS","86","Standard query 0xaae8 AAAA zoompaoaf254zc.pao.zoom.us"
"57","2.634345","192.168.0.22","206.247.11.253","TCP","66","64064  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"58","2.634537","192.168.0.22","206.247.10.253","TCP","66","64065  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"59","2.634549","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x87b8 AAAA zoompaoal254zc.pao.zoom.us"
"60","2.634548","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x0f27 AAAA zoomdcahi253zc.dca.zoom.us"
"61","2.634756","192.168.0.22","144.195.11.254","TCP","66","64066  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"62","2.634835","192.168.0.22","192.168.0.1","DNS","86","Standard query 0x8811 AAAA zoomdcahj253zc.dca.zoom.us"
"63","2.650269","192.168.0.1","192.168.0.22","DNS","86","Standard query response 0xaae8 AAAA zoompaoaf254zc.pao.zoom.us"
"64","2.650522","192.168.0.1","192.168.0.22","DNS","86","Standard query response 0x0f27 AAAA zoomdcahi253zc.dca.zoom.us"
"65","2.650694","192.168.0.1","192.168.0.22","DNS","86","Standard query response 0x87b8 AAAA zoompaoal254zc.pao.zoom.us"
"66","2.650872","192.168.0.1","192.168.0.22","DNS","86","Standard query response 0x8811 AAAA zoomdcahj253zc.dca.zoom.us"
"67","2.769781","144.195.5.254","192.168.0.22","TCP","66","443  >  64063 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"68","2.769933","192.168.0.22","144.195.5.254","TCP","54","64063  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"69","2.770279","144.195.11.254","192.168.0.22","TCP","66","443  >  64066 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"70","2.770346","192.168.0.22","144.195.11.254","TCP","54","64066  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"71","2.770712","192.168.0.22","144.195.5.254","TLSv1.3","571","Client Hello"
"72","2.770993","192.168.0.22","144.195.11.254","TLSv1.3","571","Client Hello"
"73","2.862916","206.247.11.253","192.168.0.22","TCP","66","443  >  64064 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"74","2.862916","206.247.10.253","192.168.0.22","TCP","66","443  >  64065 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"75","2.863109","192.168.0.22","206.247.11.253","TCP","54","64064  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"76","2.863174","192.168.0.22","206.247.10.253","TCP","54","64065  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"77","2.863651","192.168.0.22","206.247.11.253","TLSv1.3","571","Client Hello"
"78","2.864048","192.168.0.22","206.247.10.253","TLSv1.3","571","Client Hello"
"79","2.893128","144.195.5.254","192.168.0.22","TCP","54","443  >  64063 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"80","2.893128","144.195.5.254","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"81","2.893128","144.195.11.254","192.168.0.22","TCP","54","443  >  64066 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"82","2.893128","144.195.11.254","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"83","2.893744","192.168.0.22","144.195.5.254","TLSv1.3","577","Change Cipher Spec, Client Hello"
"84","2.894190","192.168.0.22","144.195.11.254","TLSv1.3","577","Change Cipher Spec, Client Hello"
"85","2.969276","I-ODataD_2e:0d:dc","Broadcast","ARP","42","Who has 192.168.0.3? Tell 192.168.0.1"
"86","3.059045","144.195.5.254","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"87","3.059045","144.195.5.254","192.168.0.22","TCP","1474","443  >  64063 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"88","3.059045","144.195.5.254","192.168.0.22","TCP","1310","443  >  64063 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"89","3.059045","144.195.11.254","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"90","3.059045","144.195.11.254","192.168.0.22","TCP","1474","443  >  64066 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"91","3.059045","144.195.11.254","192.168.0.22","TCP","1310","443  >  64066 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"92","3.059045","144.195.5.254","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"93","3.059045","144.195.11.254","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"94","3.059045","206.247.11.253","192.168.0.22","TCP","54","443  >  64064 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"95","3.059045","206.247.11.253","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"96","3.059045","206.247.10.253","192.168.0.22","TCP","54","443  >  64065 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"97","3.059045","206.247.10.253","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"98","3.059462","192.168.0.22","144.195.5.254","TCP","54","64063  >  443 [ACK] Seq=1041 Ack=5110 Win=131840 Len=0"
"99","3.059503","192.168.0.22","144.195.11.254","TCP","54","64066  >  443 [ACK] Seq=1041 Ack=5110 Win=131840 Len=0"
"100","3.062230","192.168.0.22","144.195.5.254","TLSv1.3","128","Application Data"
"101","3.062397","192.168.0.22","144.195.5.254","TLSv1.3","201","Application Data"
"102","3.062572","192.168.0.22","206.247.11.253","TLSv1.3","577","Change Cipher Spec, Client Hello"
"103","3.062746","192.168.0.22","206.247.10.253","TLSv1.3","577","Change Cipher Spec, Client Hello"
"104","3.064726","192.168.0.22","144.195.11.254","TLSv1.3","128","Application Data"
"105","3.064857","192.168.0.22","144.195.11.254","TLSv1.3","201","Application Data"
"106","3.182881","144.195.5.254","192.168.0.22","TLSv1.3","133","Application Data"
"107","3.182881","144.195.5.254","192.168.0.22","TLSv1.3","133","Application Data"
"108","3.182990","192.168.0.22","144.195.5.254","TCP","54","64063  >  443 [ACK] Seq=1262 Ack=5268 Win=131840 Len=0"
"109","3.183128","144.195.5.254","192.168.0.22","TLSv1.3","122","Application Data"
"110","3.183499","192.168.0.22","144.195.5.254","TLSv1.3","1145","Application Data"
"111","3.185304","144.195.11.254","192.168.0.22","TLSv1.3","133","Application Data"
"112","3.185304","144.195.11.254","192.168.0.22","TLSv1.3","133","Application Data"
"113","3.185343","192.168.0.22","144.195.11.254","TCP","54","64066  >  443 [ACK] Seq=1262 Ack=5268 Win=131840 Len=0"
"114","3.185594","144.195.11.254","192.168.0.22","TLSv1.3","122","Application Data"
"115","3.185773","192.168.0.22","144.195.11.254","TLSv1.3","1145","Application Data"
"116","3.217895","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"117","3.265193","206.247.11.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"118","3.265193","206.247.11.253","192.168.0.22","TCP","1474","443  >  64064 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"119","3.265193","206.247.11.253","192.168.0.22","TCP","1310","443  >  64064 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"120","3.265193","206.247.11.253","192.168.0.22","TLSv1.3","972","Application Data, Application Data, Application Data"
"121","3.265193","206.247.10.253","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"122","3.265193","206.247.10.253","192.168.0.22","TCP","1474","443  >  64065 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"123","3.265193","206.247.10.253","192.168.0.22","TCP","1310","443  >  64065 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"124","3.265193","206.247.10.253","192.168.0.22","TLSv1.3","972","Application Data, Application Data, Application Data"
"125","3.265599","192.168.0.22","206.247.11.253","TCP","54","64064  >  443 [ACK] Seq=1041 Ack=5114 Win=131840 Len=0"
"126","3.265639","192.168.0.22","206.247.10.253","TCP","54","64065  >  443 [ACK] Seq=1041 Ack=5114 Win=131840 Len=0"
"127","3.267534","192.168.0.22","206.247.11.253","TLSv1.3","128","Application Data"
"128","3.267671","192.168.0.22","206.247.11.253","TLSv1.3","201","Application Data"
"129","3.269689","192.168.0.22","206.247.10.253","TLSv1.3","128","Application Data"
"130","3.269834","192.168.0.22","206.247.10.253","TLSv1.3","201","Application Data"
"131","3.305434","144.195.5.254","192.168.0.22","TLSv1.3","941","Application Data"
"132","3.307176","192.168.0.22","206.247.10.253","TLSv1.3","78","Application Data"
"133","3.307327","192.168.0.22","206.247.10.253","TCP","54","64065  >  443 [FIN, ACK] Seq=1286 Ack=5114 Win=131840 Len=0"
"134","3.307521","192.168.0.22","206.247.11.253","TLSv1.3","78","Application Data"
"135","3.307569","192.168.0.22","206.247.11.253","TCP","54","64064  >  443 [FIN, ACK] Seq=1286 Ack=5114 Win=131840 Len=0"
"136","3.307721","192.168.0.22","144.195.5.254","TLSv1.3","88","Application Data"
"137","3.307788","192.168.0.22","144.195.5.254","TLSv1.3","78","Application Data"
"138","3.307831","144.195.11.254","192.168.0.22","TLSv1.3","941","Application Data"
"139","3.307841","192.168.0.22","144.195.5.254","TCP","54","64063  >  443 [FIN, ACK] Seq=2411 Ack=6223 Win=130816 Len=0"
"140","3.307980","192.168.0.22","144.195.11.254","TLSv1.3","88","Application Data"
"141","3.308045","192.168.0.22","144.195.11.254","TLSv1.3","78","Application Data"
"142","3.308091","192.168.0.22","144.195.11.254","TCP","54","64066  >  443 [RST, ACK] Seq=2411 Ack=6223 Win=0 Len=0"
"143","3.405294","192.168.0.22","3.230.117.174","TLSv1.2","90","Application Data"
"144","3.408471","192.168.0.22","192.168.0.1","DNS","87","Standard query 0x3e67 AAAA zoompaobg166mmr.pao.zoom.us"
"145","3.408636","192.168.0.22","144.195.32.166","TCP","66","64067  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"146","3.409816","192.168.0.1","192.168.0.22","DNS","87","Standard query response 0x3e67 AAAA zoompaobg166mmr.pao.zoom.us"
"147","3.468354","144.195.5.254","192.168.0.22","TLSv1.3","78","Application Data"
"148","3.468354","144.195.5.254","192.168.0.22","TCP","54","443  >  64063 [RST, ACK] Seq=6247 Ack=2412 Win=49152 Len=0"
"149","3.468354","144.195.11.254","192.168.0.22","TLSv1.3","78","Application Data"
"150","3.468354","144.195.11.254","192.168.0.22","TCP","54","443  >  64066 [RST, ACK] Seq=6247 Ack=2411 Win=49152 Len=0"
"151","3.468354","206.247.11.253","192.168.0.22","TLSv1.3","133","Application Data"
"152","3.468354","206.247.11.253","192.168.0.22","TLSv1.3","133","Application Data"
"153","3.468354","206.247.11.253","192.168.0.22","TLSv1.3","122","Application Data"
"154","3.468496","192.168.0.22","144.195.5.254","TCP","54","64063  >  443 [RST, ACK] Seq=2412 Ack=6247 Win=0 Len=0"
"155","3.468683","192.168.0.22","206.247.11.253","TCP","54","64064  >  443 [RST, ACK] Seq=1287 Ack=5193 Win=0 Len=0"
"156","3.468801","206.247.10.253","192.168.0.22","TLSv1.3","133","Application Data"
"157","3.468801","206.247.10.253","192.168.0.22","TLSv1.3","133","Application Data"
"158","3.468801","206.247.10.253","192.168.0.22","TLSv1.3","122","Application Data"
"159","3.468862","192.168.0.22","206.247.10.253","TCP","54","64065  >  443 [RST, ACK] Seq=1287 Ack=5193 Win=0 Len=0"
"160","3.484466","206.247.11.253","192.168.0.22","TLSv1.3","78","Application Data"
"161","3.484466","206.247.11.253","192.168.0.22","TCP","54","443  >  64064 [FIN, ACK] Seq=5364 Ack=1287 Win=49152 Len=0"
"162","3.484466","206.247.10.253","192.168.0.22","TLSv1.3","78","Application Data"
"163","3.484466","206.247.10.253","192.168.0.22","TCP","54","443  >  64065 [FIN, ACK] Seq=5364 Ack=1286 Win=49152 Len=0"
"164","3.485179","206.247.10.253","192.168.0.22","TCP","54","443  >  64065 [ACK] Seq=5365 Ack=1287 Win=49152 Len=0"
"165","3.570643","144.195.32.166","192.168.0.22","TCP","66","443  >  64067 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1420 SACK_PERM WS=4096"
"166","3.570784","192.168.0.22","144.195.32.166","TCP","54","64067  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"167","3.571270","192.168.0.22","144.195.32.166","TLSv1.3","571","Client Hello"
"168","3.583948","3.230.117.174","192.168.0.22","TCP","54","443  >  63710 [ACK] Seq=1 Ack=37 Win=250 Len=0"
"169","3.700487","144.195.32.166","192.168.0.22","TCP","54","443  >  64067 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"170","3.700487","144.195.32.166","192.168.0.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"171","3.700850","192.168.0.22","144.195.32.166","TLSv1.3","577","Change Cipher Spec, Client Hello"
"172","3.878041","144.195.32.166","192.168.0.22","TLSv1.3","1474","Server Hello, Application Data"
"173","3.878041","144.195.32.166","192.168.0.22","TCP","1474","443  >  64067 [ACK] Seq=1520 Ack=1041 Win=45056 Len=1420 [TCP segment of a reassembled PDU]"
"174","3.878041","144.195.32.166","192.168.0.22","TCP","1310","443  >  64067 [PSH, ACK] Seq=2940 Ack=1041 Win=45056 Len=1256 [TCP segment of a reassembled PDU]"
"175","3.878041","144.195.32.166","192.168.0.22","TLSv1.3","968","Application Data, Application Data, Application Data"
"176","3.878285","192.168.0.22","144.195.32.166","TCP","54","64067  >  443 [ACK] Seq=1041 Ack=5110 Win=131840 Len=0"
"177","3.880156","192.168.0.22","144.195.32.166","TLSv1.3","128","Application Data"
"178","3.880339","192.168.0.22","144.195.32.166","TLSv1.3","203","Application Data"
"179","3.993295","I-ODataD_2e:0d:dc","Broadcast","ARP","42","Who has 192.168.0.3? Tell 192.168.0.1"
"180","4.008719","144.195.32.166","192.168.0.22","TLSv1.3","133","Application Data"
"181","4.008719","144.195.32.166","192.168.0.22","TLSv1.3","133","Application Data"
"182","4.008889","192.168.0.22","144.195.32.166","TCP","54","64067  >  443 [ACK] Seq=1264 Ack=5268 Win=131840 Len=0"
"183","4.009062","144.195.32.166","192.168.0.22","TLSv1.3","122","Application Data"
"184","4.010154","192.168.0.22","144.195.32.166","TLSv1.3","3349","Application Data"
"185","4.011566","192.168.0.22","3.213.56.177","TCP","54","64049  >  443 [FIN, ACK] Seq=1 Ack=1 Win=513 Len=0"
"186","4.012973","192.168.0.22","192.168.0.1","DNS","96","Standard query 0xa4ea A win-extension.femetrics.grammarly.io"
"187","4.019238","192.168.0.1","192.168.0.22","DNS","224","Standard query response 0xa4ea A win-extension.femetrics.grammarly.io A 3.213.56.177 A 52.202.28.149 A 44.215.234.241 A 54.163.96.1 A 34.197.167.124 A 52.20.184.168 A 54.165.172.95 A 35.171.78.89"
"188","4.020466","192.168.0.22","3.213.56.177","TCP","66","64068  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"189","4.184927","144.195.32.166","192.168.0.22","TCP","54","443  >  64067 [ACK] Seq=5336 Ack=4104 Win=53248 Len=0"
"190","4.184927","144.195.32.166","192.168.0.22","TLSv1.3","97","Application Data"
"191","4.198346","3.213.56.177","192.168.0.22","TCP","66","443  >  64068 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1420 SACK_PERM WS=256"
"192","4.198477","192.168.0.22","3.213.56.177","TCP","54","64068  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"193","4.199179","192.168.0.22","3.213.56.177","TLSv1.2","389","Client Hello"
"194","4.228564","192.168.0.22","144.195.32.166","TCP","54","64067  >  443 [ACK] Seq=4559 Ack=5379 Win=131584 Len=0"
"195","4.228724","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"196","4.236112","144.195.32.166","192.168.0.22","TCP","1474","443  >  64067 [ACK] Seq=5379 Ack=4559 Win=57344 Len=1420 [TCP segment of a reassembled PDU]"
"197","4.236112","144.195.32.166","192.168.0.22","TLSv1.3","769","Application Data"
"198","4.236112","144.195.32.166","192.168.0.22","TLSv1.3","213","Application Data"
"199","4.236112","144.195.32.166","192.168.0.22","TLSv1.3","173","Application Data"
"200","4.236270","192.168.0.22","144.195.32.166","TCP","54","64067  >  443 [ACK] Seq=4559 Ack=7792 Win=131840 Len=0"
"201","4.236458","144.195.32.166","192.168.0.22","TLSv1.3","1454","Application Data"
"202","4.236554","144.195.32.166","192.168.0.22","TLSv1.3","1474","Application Data"
"203","4.236554","144.195.32.166","192.168.0.22","TLSv1.3","95","Application Data"
"204","4.236554","144.195.32.166","192.168.0.22","TLSv1.3","115","Application Data"
"205","4.236554","144.195.32.166","192.168.0.22","TLSv1.3","115","Application Data"
"206","4.236653","192.168.0.22","144.195.32.166","TCP","54","64067  >  443 [ACK] Seq=4559 Ack=10775 Win=131840 Len=0"
"207","4.245588","192.168.0.22","144.195.32.166","TLSv1.3","97","Application Data"
"208","4.246403","192.168.0.22","144.195.32.166","TLSv1.3","126","Application Data"
"209","4.259986","192.168.0.22","192.168.0.1","DNS","89","Standard query 0xa100 A BRW184F32B26726.flets-west.jp"
"210","4.260816","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"211","4.261102","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"212","4.273679","192.168.0.22","144.195.32.166","TCP","66","64069  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"213","4.273928","192.168.0.22","144.195.32.166","TLSv1.3","392","Application Data"
"214","4.274077","192.168.0.22","144.195.32.166","TLSv1.3","315","Application Data"
"215","4.274200","192.168.0.22","144.195.32.166","TLSv1.3","328","Application Data"
"216","4.274317","192.168.0.22","144.195.32.166","TLSv1.3","281","Application Data"
"217","4.274450","192.168.0.22","144.195.32.166","TLSv1.3","269","Application Data"
"218","4.274580","192.168.0.22","144.195.32.166","TLSv1.3","290","Application Data"
"219","4.274699","192.168.0.22","144.195.32.166","TLSv1.3","236","Application Data"
"220","4.274807","192.168.0.22","144.195.32.166","TLSv1.3","271","Application Data"
"221","4.280876","192.168.0.22","144.195.32.166","TLSv1.3","254","Application Data"
"222","4.288892","192.168.0.1","192.168.0.22","DNS","89","Standard query response 0xa100 No such name A BRW184F32B26726.flets-west.jp"
"223","4.289937","192.168.0.22","192.168.0.1","DNS","84","Standard query 0x26f2 A BRW184F32B26726.iptvf.jp"
"224","4.290928","192.168.0.1","192.168.0.22","DNS","84","Standard query response 0x26f2 No such name A BRW184F32B26726.iptvf.jp"
"225","4.291219","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"226","4.291412","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"227","4.291531","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"228","4.291871","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0x47ed A BRW184F32B26726"
"229","4.291970","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0x47ed A BRW184F32B26726"
"230","4.293110","192.168.0.22","144.195.32.166","TLSv1.3","352","Application Data"
"231","4.293214","192.168.0.22","144.195.32.166","TLSv1.3","290","Application Data"
"232","4.293304","192.168.0.22","144.195.32.166","TLSv1.3","276","Application Data"
"233","4.293383","192.168.0.22","144.195.32.166","TLSv1.3","276","Application Data"
"234","4.293467","192.168.0.22","144.195.32.166","TLSv1.3","270","Application Data"
"235","4.293546","192.168.0.22","144.195.32.166","TLSv1.3","353","Application Data"
"236","4.293639","192.168.0.22","144.195.32.166","TLSv1.3","351","Application Data"
"237","4.293720","192.168.0.22","144.195.32.166","TLSv1.3","279","Application Data"
"238","4.293770","192.168.0.22","144.195.32.166","TLSv1.3","1559","Application Data"
"239","4.293872","192.168.0.22","144.195.32.166","TLSv1.3","434","Application Data"
"240","4.293954","192.168.0.22","144.195.32.166","TLSv1.3","299","Application Data"
"241","4.294027","192.168.0.22","144.195.32.166","TLSv1.3","390","Application Data"
"242","4.294305","192.168.0.22","144.195.32.166","TLSv1.3","383","Application Data"
"243","4.294379","192.168.0.22","144.195.32.166","TLSv1.3","451","Application Data"
"244","4.294463","192.168.0.22","144.195.32.166","TLSv1.3","1473","Application Data"
"245","4.294543","192.168.0.22","144.195.32.166","TLSv1.3","741","Application Data"
"246","4.294616","192.168.0.22","144.195.32.166","TLSv1.3","303","Application Data"
"247","4.297698","192.168.0.22","144.195.32.166","TLSv1.3","480","Application Data"
"248","4.297826","192.168.0.22","144.195.32.166","TLSv1.3","520","Application Data"
